account_id,bvn,bank_code,bank_name,masked_account_number,account_type,currency,opened_date,status
ACC_0000279,20000000278,ECOBANK,Ecobank,04****0185,Savings,NGN,2025-01-02,Active
ACC_0000280,20000000279,POLARIS,Polaris Bank,59****4239,Savings,NGN,2016-06-28,Dormant
ACC_0000281,20000000280,POLARIS,Polaris Bank,84****2459,Savings,NGN,2016-04-12,Active
ACC_0000282,20000000281,STANBIC,Stanbic IBTC,59****3088,Current,NGN,2017-05-01,Active
ACC_0000283,20000000282,ECOBANK,Ecobank,70****4703,Wallet,NGN,2021-07-31,Dormant
ACC_0000284,20000000283,ACCESS,Access Bank,70****6523,Savings,NGN,2016-10-29,Active
ACC_0000285,20000000284,ZENITH,Zenith Bank,61****0429,Wallet,NGN,2022-05-05,Active
ACC_0000286,20000000285,FIDELITY,Fidelity Bank,84****9115,Savings,NGN,2023-07-04,Active
ACC_0000287,20000000286,STANBIC,Stanbic IBTC,32****9148,Savings,NGN,2018-12-02,Active
ACC_0000288,20000000287,POLARIS,Polaris Bank,82****4791,Savings,NGN,2019-01-12,Active
ACC_0000289,20000000288,GTB,Guaranty Trust Bank,47****0082,Current,NGN,2024-01-31,Active
ACC_0000290,20000000289,ZENITH,Zenith Bank,21****5706,Savings,NGN,2025-12-16,Dormant
ACC_0000291,20000000290,FBN,First Bank of Nigeria,25****9133,Wallet,NGN,2023-07-18,Active
ACC_0000292,20000000291,ECOBANK,Ecobank,60****7698,Savings,NGN,2023-03-17,Active
ACC_0000293,20000000292,FBN,First Bank of Nigeria,28****5320,Savings,NGN,2017-10-22,Dormant
ACC_0000294,20000000293,ECOBANK,Ecobank,41****7050,Current,NGN,2021-03-27,Active
ACC_0000295,20000000294,FBN,First Bank of Nigeria,38****5814,Savings,NGN,2022-09-23,Active
ACC_0000296,20000000295,FBN,First Bank of Nigeria,59****3318,Savings,NGN,2018-04-11,Active
ACC_0000297,20000000296,WEMA,Wema Bank,31****4733,Current,NGN,2020-06-04,Active
ACC_0000298,20000000297,ZENITH,Zenith Bank,59****3116,Current,NGN,2017-11-02,Active
ACC_0000299,20000000298,STANBIC,Stanbic IBTC,42****1557,Current,NGN,2023-02-08,Active
ACC_0000300,20000000299,GTB,Guaranty Trust Bank,91****9624,Savings,NGN,2021-10-31,Dormant
ACC_0000301,20000000300,ACCESS,Access Bank,82****0166,Savings,NGN,2018-02-26,Active
ACC_0000302,20000000301,ZENITH,Zenith Bank,26****5084,Savings,NGN,2018-10-26,Active
ACC_0000303,20000000302,FBN,First Bank of Nigeria,93****2410,Savings,NGN,2017-08-15,Active
ACC_0000304,20000000303,FIDELITY,Fidelity Bank,63****4472,Savings,NGN,2023-10-14,Active
ACC_0000305,20000000304,WEMA,Wema Bank,86****8204,Savings,NGN,2018-02-23,Active
ACC_0000306,20000000305,UBA,United Bank for Africa,24****9453,Savings,NGN,2020-03-29,Active
ACC_0000307,20000000306,WEMA,Wema Bank,47****7012,Savings,NGN,2022-07-03,Active
ACC_0000308,20000000307,UBA,United Bank for Africa,91****6169,Savings,NGN,2017-08-24,Closed
ACC_0000309,20000000308,FBN,First Bank of Nigeria,61****1460,Savings,NGN,2021-03-22,Active
ACC_0000310,20000000309,WEMA,Wema Bank,87****9127,Current,NGN,2023-06-20,Active
ACC_0000311,20000000310,ACCESS,Access Bank,88****6207,Wallet,NGN,2024-11-25,Active
ACC_0000312,20000000311,UBA,United Bank for Africa,81****1296,Savings,NGN,2023-09-15,Active
ACC_0000313,20000000312,UBA,United Bank for Africa,80****9659,Current,NGN,2016-02-06,Active
ACC_0000314,20000000313,STANBIC,Stanbic IBTC,59****6546,Savings,NGN,2020-09-21,Dormant
ACC_0000315,20000000314,WEMA,Wema Bank,06****7021,Savings,NGN,2022-04-21,Active
ACC_0000316,20000000315,ACCESS,Access Bank,10****7556,Current,NGN,2020-08-24,Active
ACC_0000317,20000000316,ZENITH,Zenith Bank,60****5184,Savings,NGN,2021-02-09,Dormant
ACC_0000318,20000000317,POLARIS,Polaris Bank,88****4783,Wallet,NGN,2021-02-07,Active
ACC_0000319,20000000318,FBN,First Bank of Nigeria,42****2779,Savings,NGN,2021-01-30,Active
ACC_0000320,20000000319,FIDELITY,Fidelity Bank,10****8185,Wallet,NGN,2018-11-27,Active
ACC_0000321,20000000320,ECOBANK,Ecobank,27****4513,Savings,NGN,2019-10-29,Active
ACC_0000322,20000000321,STANBIC,Stanbic IBTC,13****3853,Current,NGN,2016-05-20,Dormant
ACC_0000323,20000000322,STANBIC,Stanbic IBTC,26****6166,Savings,NGN,2020-04-05,Dormant
ACC_0000324,20000000323,GTB,Guaranty Trust Bank,61****0336,Savings,NGN,2016-03-15,Active
ACC_0000325,20000000324,UBA,United Bank for Africa,50****6364,Current,NGN,2020-02-11,Active
ACC_0000326,20000000325,STANBIC,Stanbic IBTC,05****8961,Savings,NGN,2019-11-07,Active
ACC_0000327,20000000326,ZENITH,Zenith Bank,67****9934,Savings,NGN,2020-08-20,Active
ACC_0000328,20000000327,GTB,Guaranty Trust Bank,64****7232,Savings,NGN,2018-08-31,Dormant
ACC_0000329,20000000328,ACCESS,Access Bank,66****0259,Savings,NGN,2019-09-14,Active
ACC_0000330,20000000329,FBN,First Bank of Nigeria,61****0651,Current,NGN,2018-03-16,Active
ACC_0000331,20000000330,GTB,Guaranty Trust Bank,56****7691,Savings,NGN,2023-03-15,Active
ACC_0000332,20000000331,WEMA,Wema Bank,61****9482,Savings,NGN,2024-01-25,Dormant
ACC_0000333,20000000332,WEMA,Wema Bank,66****6074,Savings,NGN,2021-08-06,Active
ACC_0000334,20000000333,ACCESS,Access Bank,40****7527,Savings,NGN,2018-11-12,Active
ACC_0000335,20000000334,STANBIC,Stanbic IBTC,49****9210,Current,NGN,2021-09-29,Active
ACC_0000336,20000000335,GTB,Guaranty Trust Bank,20****3146,Savings,NGN,2019-03-08,Active
ACC_0000337,20000000336,FBN,First Bank of Nigeria,09****4429,Savings,NGN,2019-02-17,Active
ACC_0000338,20000000337,FIDELITY,Fidelity Bank,30****7842,Current,NGN,2025-06-22,Active
ACC_0000339,20000000338,FBN,First Bank of Nigeria,90****9446,Wallet,NGN,2021-10-16,Active
ACC_0000340,20000000339,FBN,First Bank of Nigeria,06****9292,Current,NGN,2022-11-09,Active
ACC_0000341,20000000340,ECOBANK,Ecobank,24****4991,Savings,NGN,2025-02-17,Active
ACC_0000342,20000000341,POLARIS,Polaris Bank,74****3292,Savings,NGN,2024-07-30,Dormant
ACC_0000343,20000000342,FIDELITY,Fidelity Bank,98****7912,Savings,NGN,2021-09-29,Active
ACC_0000344,20000000343,FIDELITY,Fidelity Bank,93****7671,Savings,NGN,2020-04-07,Active
ACC_0000345,20000000344,WEMA,Wema Bank,43****4646,Savings,NGN,2018-02-05,Active
ACC_0000346,20000000345,FBN,First Bank of Nigeria,33****5872,Savings,NGN,2025-03-03,Dormant
ACC_0000347,20000000346,GTB,Guaranty Trust Bank,54****3035,Savings,NGN,2023-12-02,Active
ACC_0000348,20000000347,FBN,First Bank of Nigeria,03****8048,Savings,NGN,2020-01-20,Active
ACC_0000349,20000000348,ZENITH,Zenith Bank,37****6564,Savings,NGN,2017-02-25,Active
ACC_0000350,20000000349,ECOBANK,Ecobank,30****0577,Savings,NGN,2018-06-01,Active
ACC_0000351,20000000350,UBA,United Bank for Africa,23****8514,Savings,NGN,2016-07-14,Active
ACC_0000352,20000000351,UBA,United Bank for Africa,57****1263,Savings,NGN,2018-09-11,Active
ACC_0000353,20000000352,FIDELITY,Fidelity Bank,02****6055,Savings,NGN,2022-02-08,Dormant
ACC_0000354,20000000353,ECOBANK,Ecobank,83****4600,Current,NGN,2020-10-04,Active
ACC_0000355,20000000354,UBA,United Bank for Africa,85****9262,Savings,NGN,2016-06-29,Active
ACC_0000356,20000000355,FBN,First Bank of Nigeria,56****6071,Current,NGN,2021-12-08,Active
ACC_0000357,20000000356,GTB,Guaranty Trust Bank,93****5877,Savings,NGN,2018-12-16,Active
ACC_0000358,20000000357,GTB,Guaranty Trust Bank,75****6024,Wallet,NGN,2017-05-01,Active
ACC_0000359,20000000358,ACCESS,Access Bank,30****5125,Savings,NGN,2020-09-12,Active
ACC_0000360,20000000359,POLARIS,Polaris Bank,22****7155,Savings,NGN,2025-10-22,Active
ACC_0000361,20000000360,ECOBANK,Ecobank,62****5051,Savings,NGN,2016-03-01,Active
ACC_0000362,20000000361,POLARIS,Polaris Bank,13****1381,Savings,NGN,2021-03-04,Active
ACC_0000363,20000000362,ACCESS,Access Bank,89****8205,Savings,NGN,2020-08-10,Active
ACC_0000364,20000000363,UBA,United Bank for Africa,86****6969,Wallet,NGN,2016-05-23,Active
ACC_0000365,20000000364,ZENITH,Zenith Bank,46****7452,Wallet,NGN,2016-03-15,Active
ACC_0000366,20000000365,GTB,Guaranty Trust Bank,68****4496,Wallet,NGN,2024-04-02,Active
ACC_0000367,20000000366,ECOBANK,Ecobank,37****3891,Savings,NGN,2023-04-01,Active
ACC_0000368,20000000367,WEMA,Wema Bank,57****1778,Savings,NGN,2018-02-07,Active
ACC_0000369,20000000368,POLARIS,Polaris Bank,91****1831,Savings,NGN,2019-06-18,Active
ACC_0000370,20000000369,ECOBANK,Ecobank,34****5222,Savings,NGN,2018-08-01,Active
ACC_0000371,20000000370,STANBIC,Stanbic IBTC,77****0576,Savings,NGN,2022-05-23,Active
ACC_0000372,20000000371,POLARIS,Polaris Bank,49****4619,Savings,NGN,2016-05-22,Active
ACC_0000373,20000000372,ACCESS,Access Bank,47****7451,Current,NGN,2020-10-10,Dormant
ACC_0000374,20000000373,FIDELITY,Fidelity Bank,85****0232,Savings,NGN,2024-02-09,Active
ACC_0000375,20000000374,FBN,First Bank of Nigeria,82****0435,Savings,NGN,2020-01-17,Active
ACC_0000376,20000000375,ECOBANK,Ecobank,83****2140,Savings,NGN,2025-06-11,Active
ACC_0000377,20000000376,WEMA,Wema Bank,37****0995,Savings,NGN,2018-03-07,Active
ACC_0000378,20000000377,FIDELITY,Fidelity Bank,11****2430,Savings,NGN,2025-11-24,Active
ACC_0000379,20000000378,POLARIS,Polaris Bank,18****7051,Savings,NGN,2018-03-18,Active
ACC_0000380,20000000379,POLARIS,Polaris Bank,28****5944,Wallet,NGN,2017-09-20,Active
ACC_0000381,20000000380,UBA,United Bank for Africa,68****8287,Savings,NGN,2019-08-04,Active
ACC_0000382,20000000381,STANBIC,Stanbic IBTC,20****5501,Savings,NGN,2021-12-09,Active
ACC_0000383,20000000382,FIDELITY,Fidelity Bank,80****9248,Savings,NGN,2016-11-01,Closed
ACC_0000384,20000000383,ECOBANK,Ecobank,14****7742,Current,NGN,2021-09-09,Active
ACC_0000385,20000000384,ZENITH,Zenith Bank,00****1737,Current,NGN,2023-11-12,Active
ACC_0000386,20000000385,FBN,First Bank of Nigeria,43****1151,Current,NGN,2025-04-12,Active
ACC_0000387,20000000386,ACCESS,Access Bank,15****6323,Savings,NGN,2021-01-25,Active
ACC_0000388,20000000387,ECOBANK,Ecobank,83****3796,Savings,NGN,2021-07-29,Dormant
ACC_0000389,20000000388,GTB,Guaranty Trust Bank,28****4517,Savings,NGN,2019-05-28,Active
ACC_0000390,20000000389,POLARIS,Polaris Bank,02****9242,Wallet,NGN,2021-06-09,Active
ACC_0000391,20000000390,FIDELITY,Fidelity Bank,43****8984,Current,NGN,2017-09-29,Active
ACC_0000392,20000000391,ECOBANK,Ecobank,09****0591,Current,NGN,2022-12-22,Active
ACC_0000393,20000000392,FBN,First Bank of Nigeria,31****5597,Current,NGN,2024-11-12,Active
ACC_0000394,20000000393,WEMA,Wema Bank,08****4547,Savings,NGN,2021-07-02,Active
ACC_0000395,20000000394,WEMA,Wema Bank,02****1494,Savings,NGN,2022-09-02,Active
ACC_0000396,20000000395,ACCESS,Access Bank,51****1475,Savings,NGN,2018-03-10,Active
ACC_0000397,20000000396,ECOBANK,Ecobank,79****8285,Current,NGN,2019-09-08,Active
ACC_0000398,20000000397,ECOBANK,Ecobank,20****6561,Current,NGN,2021-06-19,Dormant
ACC_0000399,20000000398,STANBIC,Stanbic IBTC,82****9573,Savings,NGN,2019-05-06,Active
ACC_0000400,20000000399,FBN,First Bank of Nigeria,10****9158,Savings,NGN,2017-07-30,Active
ACC_0000401,20000000400,ECOBANK,Ecobank,98****1037,Savings,NGN,2024-12-10,Active
ACC_0000402,20000000401,FIDELITY,Fidelity Bank,09****9885,Savings,NGN,2021-08-11,Active
ACC_0000403,20000000402,ECOBANK,Ecobank,70****2103,Current,NGN,2022-06-01,Active
ACC_0000404,20000000403,FIDELITY,Fidelity Bank,15****7412,Savings,NGN,2020-03-10,Active
ACC_0000405,20000000404,ZENITH,Zenith Bank,51****9126,Savings,NGN,2021-05-03,Dormant
ACC_0000406,20000000405,FIDELITY,Fidelity Bank,86****7529,Savings,NGN,2016-11-24,Active
ACC_0000407,20000000406,GTB,Guaranty Trust Bank,73****6344,Current,NGN,2024-09-10,Active
ACC_0000408,20000000407,FIDELITY,Fidelity Bank,09****2019,Savings,NGN,2018-04-13,Active
ACC_0000409,20000000408,ECOBANK,Ecobank,75****9488,Savings,NGN,2017-03-21,Active
ACC_0000410,20000000409,STANBIC,Stanbic IBTC,72****7902,Current,NGN,2018-05-18,Active
ACC_0000411,20000000410,ACCESS,Access Bank,17****0448,Savings,NGN,2017-09-26,Active
ACC_0000412,20000000411,STANBIC,Stanbic IBTC,05****0856,Current,NGN,2020-08-23,Active
ACC_0000413,20000000412,UBA,United Bank for Africa,19****0065,Current,NGN,2021-08-23,Active
ACC_0000414,20000000413,POLARIS,Polaris Bank,30****1417,Wallet,NGN,2023-12-10,Active
ACC_0000415,20000000414,ECOBANK,Ecobank,45****6698,Savings,NGN,2021-12-27,Active
ACC_0000416,20000000415,UBA,United Bank for Africa,75****3408,Current,NGN,2018-01-04,Active
ACC_0000417,20000000416,FIDELITY,Fidelity Bank,63****6411,Wallet,NGN,2017-10-01,Active
ACC_0000418,20000000417,STANBIC,Stanbic IBTC,24****7934,Savings,NGN,2018-05-15,Active
ACC_0000419,20000000418,UBA,United Bank for Africa,29****5280,Wallet,NGN,2025-09-15,Active
ACC_0000420,20000000419,FIDELITY,Fidelity Bank,11****0043,Wallet,NGN,2022-09-10,Active
ACC_0000421,20000000420,FBN,First Bank of Nigeria,77****9049,Savings,NGN,2022-04-11,Active
ACC_0000422,20000000421,UBA,United Bank for Africa,46****3228,Current,NGN,2016-09-24,Active
ACC_0000423,20000000422,STANBIC,Stanbic IBTC,59****6278,Savings,NGN,2023-03-28,Active
ACC_0000424,20000000423,ECOBANK,Ecobank,35****5826,Savings,NGN,2020-08-03,Active
ACC_0000425,20000000424,ECOBANK,Ecobank,01****8792,Current,NGN,2023-07-18,Active
ACC_0000426,20000000425,ECOBANK,Ecobank,68****8446,Current,NGN,2018-12-24,Active
ACC_0000427,20000000426,UBA,United Bank for Africa,56****0031,Savings,NGN,2019-10-19,Active
ACC_0000428,20000000427,WEMA,Wema Bank,68****1656,Savings,NGN,2021-11-01,Closed
ACC_0000429,20000000428,POLARIS,Polaris Bank,65****3823,Current,NGN,2019-12-22,Active
ACC_0000430,20000000429,FBN,First Bank of Nigeria,12****3577,Savings,NGN,2025-11-15,Active
ACC_0000431,20000000430,WEMA,Wema Bank,82****6133,Savings,NGN,2021-04-13,Active
ACC_0000432,20000000431,POLARIS,Polaris Bank,09****4337,Savings,NGN,2023-09-02,Active
ACC_0000433,20000000432,FBN,First Bank of Nigeria,75****6894,Wallet,NGN,2023-01-08,Dormant
ACC_0000434,20000000433,FBN,First Bank of Nigeria,61****2754,Savings,NGN,2025-11-14,Active
ACC_0000435,20000000434,POLARIS,Polaris Bank,55****8286,Savings,NGN,2020-04-07,Active
ACC_0000436,20000000435,ZENITH,Zenith Bank,74****4798,Wallet,NGN,2022-08-20,Active
ACC_0000437,20000000436,UBA,United Bank for Africa,79****4695,Wallet,NGN,2022-09-17,Active
ACC_0000438,20000000437,ACCESS,Access Bank,06****7853,Savings,NGN,2020-08-21,Active
ACC_0000439,20000000438,ECOBANK,Ecobank,54****1263,Current,NGN,2018-06-07,Active
ACC_0000440,20000000439,GTB,Guaranty Trust Bank,74****8076,Savings,NGN,2019-11-20,Active
ACC_0000441,20000000440,POLARIS,Polaris Bank,32****0511,Savings,NGN,2021-10-25,Active
ACC_0000442,20000000441,GTB,Guaranty Trust Bank,28****3483,Savings,NGN,2022-10-07,Closed
ACC_0000443,20000000442,WEMA,Wema Bank,97****3881,Savings,NGN,2016-04-25,Active
ACC_0000444,20000000443,UBA,United Bank for Africa,12****1138,Savings,NGN,2021-10-12,Active
ACC_0000445,20000000444,POLARIS,Polaris Bank,54****5133,Savings,NGN,2020-05-01,Active
ACC_0000446,20000000445,GTB,Guaranty Trust Bank,65****5651,Savings,NGN,2023-08-15,Active
ACC_0000447,20000000446,ECOBANK,Ecobank,56****9697,Wallet,NGN,2018-12-01,Active
ACC_0000448,20000000447,POLARIS,Polaris Bank,88****4961,Savings,NGN,2023-12-31,Active
ACC_0000449,20000000448,ACCESS,Access Bank,53****1178,Savings,NGN,2024-08-07,Active
ACC_0000450,20000000449,STANBIC,Stanbic IBTC,40****1857,Savings,NGN,2019-02-04,Active
ACC_0000451,20000000450,UBA,United Bank for Africa,19****8792,Savings,NGN,2017-08-11,Active
ACC_0000452,20000000451,ZENITH,Zenith Bank,55****9305,Savings,NGN,2020-03-04,Active
ACC_0000453,20000000452,FIDELITY,Fidelity Bank,92****8949,Current,NGN,2018-09-09,Active
ACC_0000454,20000000453,FBN,First Bank of Nigeria,69****1298,Current,NGN,2025-09-06,Active
ACC_0000455,20000000454,UBA,United Bank for Africa,24****0560,Savings,NGN,2020-05-13,Active
ACC_0000456,20000000455,ACCESS,Access Bank,66****2652,Current,NGN,2023-04-04,Active
ACC_0000457,20000000456,STANBIC,Stanbic IBTC,45****4367,Savings,NGN,2021-09-11,Active
ACC_0000458,20000000457,FIDELITY,Fidelity Bank,83****8962,Savings,NGN,2019-06-19,Active
ACC_0000459,20000000458,UBA,United Bank for Africa,98****3363,Current,NGN,2025-01-21,Active
ACC_0000460,20000000459,ECOBANK,Ecobank,01****3177,Current,NGN,2024-10-10,Active
ACC_0000461,20000000460,FBN,First Bank of Nigeria,33****1837,Savings,NGN,2020-02-09,Active
ACC_0000462,20000000461,FIDELITY,Fidelity Bank,52****2802,Savings,NGN,2018-02-26,Active
ACC_0000463,20000000462,UBA,United Bank for Africa,33****6025,Savings,NGN,2019-09-20,Active
ACC_0000464,20000000463,WEMA,Wema Bank,82****8783,Savings,NGN,2019-03-08,Active
ACC_0000465,20000000464,ECOBANK,Ecobank,06****2910,Savings,NGN,2019-03-29,Active
ACC_0000466,20000000465,UBA,United Bank for Africa,57****3288,Savings,NGN,2020-08-15,Active
ACC_0000467,20000000466,STANBIC,Stanbic IBTC,57****0436,Savings,NGN,2020-09-27,Active
ACC_0000468,20000000467,ACCESS,Access Bank,41****2508,Savings,NGN,2017-03-12,Active
ACC_0000469,20000000468,GTB,Guaranty Trust Bank,66****1593,Savings,NGN,2021-04-16,Active
ACC_0000470,20000000469,FBN,First Bank of Nigeria,77****4751,Savings,NGN,2018-02-14,Active
ACC_0000471,20000000470,FBN,First Bank of Nigeria,49****1279,Savings,NGN,2019-03-14,Active
ACC_0000472,20000000471,STANBIC,Stanbic IBTC,50****8929,Savings,NGN,2024-02-27,Active
ACC_0000473,20000000472,GTB,Guaranty Trust Bank,64****8735,Savings,NGN,2020-05-14,Dormant
ACC_0000474,20000000473,POLARIS,Polaris Bank,91****0042,Savings,NGN,2020-09-23,Active
ACC_0000475,20000000474,ECOBANK,Ecobank,62****2871,Savings,NGN,2018-09-25,Active
ACC_0000476,20000000475,POLARIS,Polaris Bank,60****8865,Current,NGN,2016-08-15,Active
ACC_0000477,20000000476,POLARIS,Polaris Bank,46****4563,Savings,NGN,2021-04-21,Active
ACC_0000478,20000000477,FBN,First Bank of Nigeria,80****2717,Savings,NGN,2022-12-31,Active
ACC_0000479,20000000478,STANBIC,Stanbic IBTC,11****2593,Savings,NGN,2018-01-03,Active
ACC_0000480,20000000479,ZENITH,Zenith Bank,12****3348,Savings,NGN,2019-08-05,Dormant
ACC_0000481,20000000480,ACCESS,Access Bank,20****3866,Savings,NGN,2018-09-26,Active
ACC_0000482,20000000481,FIDELITY,Fidelity Bank,52****1463,Savings,NGN,2018-05-12,Active
ACC_0000483,20000000482,ACCESS,Access Bank,41****7445,Savings,NGN,2024-03-08,Active
ACC_0000484,20000000483,GTB,Guaranty Trust Bank,96****6367,Savings,NGN,2022-01-20,Active
ACC_0000485,20000000484,STANBIC,Stanbic IBTC,42****4947,Savings,NGN,2025-09-18,Active
ACC_0000486,20000000485,ACCESS,Access Bank,64****1026,Savings,NGN,2017-05-01,Active
ACC_0000487,20000000486,FIDELITY,Fidelity Bank,32****6580,Savings,NGN,2021-02-21,Active
ACC_0000488,20000000487,GTB,Guaranty Trust Bank,91****7569,Savings,NGN,2025-01-15,Active
ACC_0000489,20000000488,POLARIS,Polaris Bank,86****0528,Savings,NGN,2022-12-30,Active
ACC_0000490,20000000489,GTB,Guaranty Trust Bank,00****5073,Current,NGN,2025-08-09,Active
ACC_0000491,20000000490,ACCESS,Access Bank,73****2371,Savings,NGN,2022-11-25,Dormant
ACC_0000492,20000000491,UBA,United Bank for Africa,43****9857,Savings,NGN,2022-11-06,Active
ACC_0000493,20000000492,UBA,United Bank for Africa,73****9491,Current,NGN,2025-05-12,Dormant
ACC_0000494,20000000493,WEMA,Wema Bank,84****0053,Wallet,NGN,2020-05-25,Dormant
ACC_0000495,20000000494,ZENITH,Zenith Bank,75****7958,Wallet,NGN,2019-03-06,Active
ACC_0000496,20000000495,STANBIC,Stanbic IBTC,81****9635,Wallet,NGN,2016-09-28,Dormant
ACC_0000497,20000000496,FBN,First Bank of Nigeria,46****0132,Current,NGN,2016-02-02,Active
ACC_0000498,20000000497,WEMA,Wema Bank,69****8654,Savings,NGN,2016-12-10,Active
ACC_0000499,20000000498,ZENITH,Zenith Bank,98****8313,Savings,NGN,2024-08-05,Active
ACC_0000500,20000000499,ZENITH,Zenith Bank,77****9068,Current,NGN,2016-02-22,Active
ACC_0000501,20000000500,FBN,First Bank of Nigeria,90****8790,Savings,NGN,2021-12-09,Active
ACC_0000502,20000000501,ECOBANK,Ecobank,11****9668,Wallet,NGN,2021-06-16,Active
ACC_0000503,20000000502,WEMA,Wema Bank,67****1537,Savings,NGN,2024-10-01,Active
ACC_0000504,20000000503,FBN,First Bank of Nigeria,99****5775,Savings,NGN,2019-10-12,Active
ACC_0000505,20000000504,GTB,Guaranty Trust Bank,92****9331,Savings,NGN,2018-05-21,Active
ACC_0000506,20000000505,GTB,Guaranty Trust Bank,51****9018,Savings,NGN,2024-05-11,Active
ACC_0000507,20000000506,POLARIS,Polaris Bank,72****1562,Savings,NGN,2023-08-29,Active
ACC_0000508,20000000507,STANBIC,Stanbic IBTC,26****8814,Current,NGN,2022-10-06,Active
ACC_0000509,20000000508,FBN,First Bank of Nigeria,82****1537,Current,NGN,2021-11-05,Active
ACC_0000510,20000000509,ACCESS,Access Bank,35****6482,Savings,NGN,2019-08-08,Active
ACC_0000511,20000000510,ECOBANK,Ecobank,34****3905,Savings,NGN,2022-12-20,Dormant
ACC_0000512,20000000511,POLARIS,Polaris Bank,60****0707,Savings,NGN,2016-03-17,Active
ACC_0000513,20000000512,UBA,United Bank for Africa,21****1191,Savings,NGN,2021-09-02,Active
ACC_0000514,20000000513,ECOBANK,Ecobank,49****2484,Savings,NGN,2021-10-25,Active
ACC_0000515,20000000514,POLARIS,Polaris Bank,22****7722,Savings,NGN,2024-10-19,Active
ACC_0000516,20000000515,WEMA,Wema Bank,32****3194,Savings,NGN,2021-08-29,Active
ACC_0000517,20000000516,UBA,United Bank for Africa,24****8422,Current,NGN,2017-04-12,Active
ACC_0000518,20000000517,WEMA,Wema Bank,62****1884,Savings,NGN,2023-03-12,Active
ACC_0000519,20000000518,ACCESS,Access Bank,97****7437,Savings,NGN,2020-06-05,Active
ACC_0000520,20000000519,GTB,Guaranty Trust Bank,60****7003,Current,NGN,2022-01-11,Active
ACC_0000521,20000000520,ZENITH,Zenith Bank,86****6559,Current,NGN,2021-09-19,Active
ACC_0000522,20000000521,GTB,Guaranty Trust Bank,95****4417,Current,NGN,2016-11-24,Active
ACC_0000523,20000000522,POLARIS,Polaris Bank,66****7021,Savings,NGN,2019-06-03,Active
