bvn,assessment_year,state_of_residence,local_government_area,months_total,months_high,inflows_sum,outflows_sum,spending_ratio_avg,lga_baseline_outflows,state_baseline_outflows,peer_ratio_lga,peer_ratio_state,risk_score,status,flag_reason
20000000158,2025,Gombe,Gombe,3,2,750330.0,308047.0,0.0,26619.5,24281.5,11.572,12.686,69.333,Flagged,Outflows are 11.6× higher than LGA typical. Pattern repeats in 2/3 months.
20000000159,2025,Enugu,Enugu North,3,2,287748.0,441786.0,0.0,22034.0,21642.0,20.05,20.413,69.333,Flagged,Outflows are 20.1× higher than LGA typical. Pattern repeats in 2/3 months.
20000000160,2025,Bauchi,Bauchi,3,1,861271.0,332936.0,0.0,22802.5,23184.0,14.601,14.361,63.667,Review,Outflows are 14.6× higher than LGA typical.
20000000161,2025,Niger,Suleja,3,2,1694405.0,428362.0,0.0,22505.0,23613.5,19.034,18.141,69.333,Flagged,Outflows are 19.0× higher than LGA typical. Pattern repeats in 2/3 months.
20000000162,2025,Kano,Tarauni,3,0,92024.0,43638.0,0.0,21566.5,21921.5,2.023,1.991,27.095,Compliant,Behaviour is within typical ranges for peers.
20000000163,2025,Borno,Maiduguri,3,1,869379.0,429426.0,0.0,25714.5,21243.5,16.7,20.214,63.667,Review,Outflows are 16.7× higher than LGA typical.
20000000164,2025,Kwara,Offa,3,0,26854.0,40317.0,0.0,24091.0,22324.0,1.674,1.806,24.539,Compliant,Behaviour is within typical ranges for peers.
20000000165,2025,Kogi,Okene,3,2,637525.0,510795.0,0.0,21376.0,22844.0,23.896,22.36,69.333,Flagged,Outflows are 23.9× higher than LGA typical. Pattern repeats in 2/3 months.
20000000166,2025,Kaduna,Zaria,3,2,528294.0,349899.0,0.0,22732.5,25892.0,15.392,13.514,69.333,Flagged,Outflows are 15.4× higher than LGA typical. Pattern repeats in 2/3 months.
20000000167,2025,Zamfara,Gusau,3,0,94667.0,41254.0,0.0,22790.0,23754.0,1.81,1.737,24.591,Compliant,Behaviour is within typical ranges for peers.
20000000168,2025,Ondo,Ondo West,3,1,367591.0,176765.0,0.0,25205.0,21886.0,7.013,8.077,63.667,Review,Outflows are 7.0× higher than LGA typical.
20000000169,2025,Abia,Umuahia North,3,2,858051.0,179890.0,0.0,23095.0,24900.5,7.789,7.224,68.733,Flagged,Outflows are 7.8× higher than LGA typical. Pattern repeats in 2/3 months.
20000000170,2025,Rivers,Eleme,3,2,508668.0,237062.0,0.0,19577.0,25899.5,12.109,9.153,69.333,Flagged,Outflows are 12.1× higher than LGA typical. Pattern repeats in 2/3 months.
20000000171,2025,Jigawa,Hadejia,3,2,407555.0,487932.0,0.0,28868.0,26604.0,16.902,18.341,69.333,Flagged,Outflows are 16.9× higher than LGA typical. Pattern repeats in 2/3 months.
20000000172,2025,Katsina,Daura,3,1,179231.0,119756.0,0.0,22964.0,26887.0,5.215,4.454,54.046,Review,Outflows are 5.2× higher than LGA typical.
20000000173,2025,Kaduna,Zaria,3,2,396737.0,267734.0,0.0,26211.0,25492.0,10.215,10.503,69.333,Flagged,Outflows are 10.2× higher than LGA typical. Pattern repeats in 2/3 months.
20000000174,2025,Benue,Otukpo,3,1,642321.0,225422.0,0.0,24824.0,22833.0,9.081,9.873,63.667,Review,Outflows are 9.1× higher than LGA typical.
20000000175,2025,Delta,Warri South,3,1,171709.0,290431.0,0.0,20937.0,23448.0,13.872,12.386,63.667,Review,Outflows are 13.9× higher than LGA typical.
20000000176,2025,Oyo,Oyo East,3,2,672844.0,210522.0,0.0,24231.0,22216.5,8.688,9.476,69.333,Flagged,Outflows are 8.7× higher than LGA typical. Pattern repeats in 2/3 months.
20000000177,2025,Ogun,Ijebu Ode,3,0,59010.0,93361.0,0.0,25421.0,24251.5,3.673,3.85,41.556,Review,Outflows are 3.7× higher than LGA typical.
20000000178,2025,Kogi,Okene,3,0,30088.0,55874.0,0.0,22968.0,24883.5,2.433,2.245,31.236,Compliant,Behaviour is within typical ranges for peers.
20000000179,2025,Anambra,Awka South,3,0,98689.0,38908.0,0.0,22799.0,26634.0,1.707,1.461,23.266,Compliant,Behaviour is within typical ranges for peers.
20000000180,2025,Abia,Umuahia North,3,1,220764.0,89600.0,0.0,22476.0,24900.5,3.986,3.598,48.007,Review,Outflows are 4.0× higher than LGA typical.
20000000181,2025,Bauchi,Azare,3,0,61342.0,28023.0,0.0,26240.0,24024.5,1.068,1.166,14.711,Compliant,Behaviour is within typical ranges for peers.
20000000182,2025,Gombe,Kaltungo,3,1,809619.0,141564.0,0.0,22681.0,21369.0,6.242,6.625,59.426,Review,Outflows are 6.2× higher than LGA typical.
20000000183,2025,Edo,Oredo,3,2,539726.0,623985.0,0.0,23194.0,22661.0,26.903,27.536,69.333,Flagged,Outflows are 26.9× higher than LGA typical. Pattern repeats in 2/3 months.
20000000184,2025,Ekiti,Ikere,3,1,163217.0,384228.0,0.0,22308.0,23935.0,17.224,16.053,63.667,Review,Outflows are 17.2× higher than LGA typical.
20000000185,2025,Taraba,Wukari,3,0,98631.0,17726.0,0.0,27238.5,22205.0,0.651,0.798,11.25,Compliant,Behaviour is within typical ranges for peers.
20000000186,2025,Akwa Ibom,Eket,3,2,216044.0,323666.0,0.0,23031.0,26055.0,14.053,12.422,69.333,Flagged,Outflows are 14.1× higher than LGA typical. Pattern repeats in 2/3 months.
20000000187,2025,Osun,Ife Central,3,2,158975.0,147864.0,0.0,22613.0,23383.0,6.539,6.324,64.799,Review,Outflows are 6.5× higher than LGA typical. Pattern repeats in 2/3 months.
20000000188,2025,Kebbi,Argungu,3,0,54130.0,43069.0,0.0,24216.5,24596.0,1.778,1.751,24.194,Compliant,Behaviour is within typical ranges for peers.
20000000189,2025,Oyo,Ibadan North,3,1,138922.0,123363.0,0.0,18116.5,21888.5,6.809,5.636,60.044,Review,Outflows are 6.8× higher than LGA typical.
20000000190,2025,Kaduna,Zaria,3,1,204232.0,63475.0,0.0,25945.0,24311.0,2.447,2.611,38.493,Compliant,Outflows are 2.6× higher than State typical.
20000000191,2025,Yobe,Damaturu,3,1,900261.0,208568.0,0.0,24690.0,23997.0,8.447,8.691,63.667,Review,Outflows are 8.4× higher than LGA typical.
20000000192,2025,Zamfara,Kaura Namoda,3,1,48491.0,119539.0,0.0,28389.0,23754.0,4.211,5.032,53.245,Review,Outflows are 4.2× higher than LGA typical.
20000000193,2025,Nasarawa,Lafia,3,2,280936.0,559156.0,0.0,18499.0,22735.5,30.226,24.594,69.333,Flagged,Outflows are 30.2× higher than LGA typical. Pattern repeats in 2/3 months.
20000000194,2025,Taraba,Wukari,3,2,170090.0,402900.0,0.0,23084.0,23084.0,17.454,17.454,69.333,Flagged,Outflows are 17.5× higher than LGA typical. Pattern repeats in 2/3 months.
20000000195,2025,Osun,Ilesa East,3,2,628176.0,547199.0,0.0,21434.0,21943.5,25.529,24.937,69.333,Flagged,Outflows are 25.5× higher than LGA typical. Pattern repeats in 2/3 months.
20000000196,2025,Edo,Ikpoba-Okha,3,1,158734.0,371419.0,0.0,17117.0,24851.0,21.699,14.946,63.667,Review,Outflows are 21.7× higher than LGA typical.
20000000197,2025,Kano,Gwale,3,2,175957.0,317132.0,0.0,21309.5,24089.0,14.882,13.165,69.333,Flagged,Outflows are 14.9× higher than LGA typical. Pattern repeats in 2/3 months.
20000000198,2025,Nasarawa,Lafia,3,0,66400.0,16562.0,0.0,25883.5,24224.0,0.64,0.684,11.25,Compliant,Behaviour is within typical ranges for peers.
20000000199,2025,Osun,Ilesa East,3,0,31279.0,31107.0,0.0,22149.5,24207.0,1.404,1.285,18.885,Compliant,Behaviour is within typical ranges for peers.
20000000200,2025,Bayelsa,Yenagoa,3,0,212697.0,32381.0,0.0,21841.0,22358.5,1.483,1.448,20.103,Compliant,Behaviour is within typical ranges for peers.
20000000201,2025,Plateau,Jos North,3,1,156230.0,104436.0,0.0,22292.5,23825.0,4.685,4.383,51.636,Review,Outflows are 4.7× higher than LGA typical.
20000000202,2025,Jigawa,Dutse,3,2,352556.0,296011.0,0.0,24349.0,25058.0,12.157,11.813,69.333,Flagged,Outflows are 12.2× higher than LGA typical. Pattern repeats in 2/3 months.
20000000203,2025,Sokoto,Tambuwal,3,2,724757.0,249160.0,0.0,25579.5,24449.0,9.741,10.191,69.333,Flagged,Outflows are 9.7× higher than LGA typical. Pattern repeats in 2/3 months.
20000000204,2025,Cross River,Ikom,3,2,687119.0,257784.0,0.0,21138.5,22599.0,12.195,11.407,69.333,Flagged,Outflows are 12.2× higher than LGA typical. Pattern repeats in 2/3 months.
20000000205,2025,Cross River,Calabar Municipal,3,0,172168.0,30615.0,0.0,22584.5,22096.0,1.356,1.386,18.581,Compliant,Behaviour is within typical ranges for peers.
20000000206,2025,Akwa Ibom,Uyo,3,2,173006.0,610116.0,0.0,26395.5,26055.0,23.114,23.416,69.333,Flagged,Outflows are 23.1× higher than LGA typical. Pattern repeats in 2/3 months.
20000000207,2025,Katsina,Daura,3,1,709266.0,136392.0,0.0,24030.0,22776.0,5.676,5.988,57.156,Review,Outflows are 5.7× higher than LGA typical.
20000000208,2025,Enugu,Enugu South,3,0,57543.0,29203.0,0.0,21495.5,23064.0,1.359,1.266,18.139,Compliant,Behaviour is within typical ranges for peers.
20000000209,2025,Sokoto,Sokoto North,3,2,745272.0,470424.0,0.0,22774.0,24215.0,20.656,19.427,69.333,Flagged,Outflows are 20.7× higher than LGA typical. Pattern repeats in 2/3 months.
20000000210,2025,Niger,Bida,3,2,360383.0,592014.0,0.0,25258.0,24952.0,23.439,23.726,69.333,Flagged,Outflows are 23.4× higher than LGA typical. Pattern repeats in 2/3 months.
20000000211,2025,Kaduna,Kaduna North,3,1,712512.0,171128.0,0.0,25907.5,25461.0,6.605,6.721,59.751,Review,Outflows are 6.6× higher than LGA typical.
20000000212,2025,Kano,Gwale,3,2,693977.0,360890.0,0.0,30813.0,25241.0,11.712,14.298,69.333,Flagged,Outflows are 11.7× higher than LGA typical. Pattern repeats in 2/3 months.
20000000213,2025,Rivers,Okrika,3,2,748381.0,412573.0,0.0,20778.0,24222.0,19.856,17.033,69.333,Flagged,Outflows are 19.9× higher than LGA typical. Pattern repeats in 2/3 months.
20000000214,2025,Ebonyi,Afikpo North,3,2,338324.0,463316.0,0.0,25106.5,24046.0,18.454,19.268,69.333,Flagged,Outflows are 18.5× higher than LGA typical. Pattern repeats in 2/3 months.
20000000215,2025,Taraba,Jalingo,3,1,911956.0,264239.0,0.0,28467.0,28268.5,9.282,9.347,63.667,Review,Outflows are 9.3× higher than LGA typical.
20000000216,2025,Yobe,Potiskum,3,2,642223.0,143368.0,0.0,22386.0,23997.0,6.404,5.974,64.332,Review,Outflows are 6.4× higher than LGA typical. Pattern repeats in 2/3 months.
20000000217,2025,Ogun,Abeokuta South,3,2,297629.0,281184.0,0.0,20225.0,23887.0,13.903,11.771,69.333,Flagged,Outflows are 13.9× higher than LGA typical. Pattern repeats in 2/3 months.
20000000218,2025,Kogi,Lokoja,3,0,107100.0,30608.0,0.0,24052.0,25461.0,1.273,1.202,16.669,Compliant,Behaviour is within typical ranges for peers.
20000000219,2025,Imo,Orlu,3,2,626997.0,454242.0,0.0,22278.0,22030.5,20.39,20.619,69.333,Flagged,Outflows are 20.4× higher than LGA typical. Pattern repeats in 2/3 months.
20000000220,2025,Anambra,Awka South,3,2,827967.0,182252.0,0.0,21766.0,27244.5,8.373,6.689,69.333,Flagged,Outflows are 8.4× higher than LGA typical. Pattern repeats in 2/3 months.
20000000221,2025,Delta,Oshimili South,3,0,48239.0,75720.0,0.0,21452.0,23695.0,3.53,3.196,39.605,Compliant,Outflows are 3.5× higher than LGA typical.
20000000222,2025,Delta,Oshimili South,3,1,61034.0,156183.0,0.0,30512.5,25955.0,5.119,6.017,57.264,Review,Outflows are 5.1× higher than LGA typical.
20000000223,2025,Abia,Aba South,3,0,203830.0,47658.0,0.0,26129.0,24561.0,1.824,1.94,26.153,Compliant,Behaviour is within typical ranges for peers.
20000000224,2025,Adamawa,Mubi North,3,0,12468.0,38095.0,0.0,22613.0,20551.0,1.685,1.854,25.125,Compliant,Behaviour is within typical ranges for peers.
20000000225,2025,Gombe,Gombe,3,1,219633.0,109657.0,0.0,22650.0,24950.0,4.841,4.395,52.375,Review,Outflows are 4.8× higher than LGA typical.
20000000226,2025,Bauchi,Azare,3,1,314285.0,97543.0,0.0,19657.0,23184.0,4.962,4.207,52.93,Review,Outflows are 5.0× higher than LGA typical.
20000000227,2025,Bayelsa,Yenagoa,3,0,178104.0,51843.0,0.0,27521.0,24991.0,1.884,2.074,27.655,Compliant,Behaviour is within typical ranges for peers.
20000000228,2025,Bayelsa,Ogbia,3,2,853195.0,726750.0,0.0,19969.0,21819.5,36.394,33.307,69.333,Flagged,Outflows are 36.4× higher than LGA typical. Pattern repeats in 2/3 months.
20000000229,2025,Cross River,Calabar Municipal,3,0,35678.0,22035.0,0.0,24536.0,23874.0,0.898,0.923,11.25,Compliant,Behaviour is within typical ranges for peers.
20000000230,2025,Jigawa,Hadejia,3,1,81613.0,89521.0,0.0,28868.0,26604.0,3.101,3.365,44.197,Review,Outflows are 3.1× higher than LGA typical.
20000000231,2025,Adamawa,Yola North,3,2,229017.0,178264.0,0.0,20684.0,21873.0,8.618,8.15,69.333,Flagged,Outflows are 8.6× higher than LGA typical. Pattern repeats in 2/3 months.
20000000232,2025,Nasarawa,Lafia,3,2,818426.0,255839.0,0.0,25440.0,24727.5,10.057,10.346,69.333,Flagged,Outflows are 10.1× higher than LGA typical. Pattern repeats in 2/3 months.
20000000233,2025,Cross River,Ikom,3,0,79142.0,77705.0,0.0,19969.5,21162.0,3.891,3.672,41.797,Review,Outflows are 3.9× higher than LGA typical.
20000000234,2025,Enugu,Nsukka,3,0,77973.0,61676.0,0.0,21952.5,21336.0,2.81,2.891,35.115,Compliant,Outflows are 2.8× higher than LGA typical.
20000000235,2025,Bayelsa,Yenagoa,3,1,213926.0,150765.0,0.0,22613.0,22987.0,6.667,6.559,59.569,Review,Outflows are 6.7× higher than LGA typical.
20000000236,2025,Gombe,Gombe,3,1,60984.0,117720.0,0.0,26244.0,26812.0,4.486,4.391,50.659,Review,Outflows are 4.5× higher than LGA typical.
20000000237,2025,Delta,Udu,3,2,814734.0,376433.0,0.0,26156.0,23695.0,14.392,15.887,69.333,Flagged,Outflows are 14.4× higher than LGA typical. Pattern repeats in 2/3 months.
20000000238,2025,Ekiti,Oye,3,0,129882.0,45109.0,0.0,17984.0,21585.0,2.508,2.09,31.924,Compliant,Outflows are 2.5× higher than LGA typical.
20000000239,2025,Ondo,Akure South,3,0,95440.0,44296.0,0.0,22306.0,20149.0,1.986,2.198,28.96,Compliant,Behaviour is within typical ranges for peers.
20000000240,2025,Abia,Umuahia North,3,0,53740.0,29721.0,0.0,23110.0,24900.5,1.286,1.194,16.906,Compliant,Behaviour is within typical ranges for peers.
20000000241,2025,Yobe,Potiskum,3,0,923047.0,86226.0,0.0,22386.0,23997.0,3.852,3.593,41.568,Review,Outflows are 3.9× higher than LGA typical.
20000000242,2025,Ekiti,Oye,3,1,550361.0,491315.0,0.0,24103.0,23494.0,20.384,20.912,63.667,Review,Outflows are 20.4× higher than LGA typical.
20000000243,2025,Abia,Aba South,3,0,15320.0,53309.0,0.0,24889.0,24007.5,2.142,2.221,29.185,Compliant,Behaviour is within typical ranges for peers.
20000000244,2025,FCT,Bwari,3,1,940346.0,379623.0,0.0,21979.5,26097.0,17.272,14.547,63.667,Review,Outflows are 17.3× higher than LGA typical.
20000000245,2025,Yobe,Damaturu,3,2,592180.0,627570.0,0.0,25737.0,23110.0,24.384,27.156,69.333,Flagged,Outflows are 24.4× higher than LGA typical. Pattern repeats in 2/3 months.
20000000246,2025,Zamfara,Kaura Namoda,3,2,477360.0,557229.0,0.0,26097.0,24018.5,21.352,23.2,69.333,Flagged,Outflows are 21.4× higher than LGA typical. Pattern repeats in 2/3 months.
20000000247,2025,Oyo,Ibadan North,3,0,52093.0,60807.0,0.0,22899.0,22216.5,2.655,2.737,33.886,Compliant,Outflows are 2.7× higher than LGA typical.
20000000248,2025,Ebonyi,Afikpo North,3,2,324893.0,650440.0,0.0,22906.0,21968.0,28.396,29.609,69.333,Flagged,Outflows are 28.4× higher than LGA typical. Pattern repeats in 2/3 months.
20000000249,2025,Ekiti,Ikere,3,2,413441.0,341475.0,0.0,26864.5,22895.0,12.711,14.915,69.333,Flagged,Outflows are 12.7× higher than LGA typical. Pattern repeats in 2/3 months.
20000000250,2025,Kwara,Offa,3,0,167388.0,78177.0,0.0,25076.5,23427.5,3.118,3.337,38.342,Compliant,Outflows are 3.1× higher than LGA typical.
20000000251,2025,Osun,Ilesa East,3,1,116675.0,102060.0,0.0,19576.0,25348.5,5.214,4.026,54.04,Review,Outflows are 5.2× higher than LGA typical.
20000000252,2025,Katsina,Katsina,3,0,43228.0,42817.0,0.0,21843.5,22251.0,1.96,1.924,26.381,Compliant,Behaviour is within typical ranges for peers.
20000000253,2025,Lagos,Surulere,3,2,123344.0,273293.0,0.0,18821.0,19873.0,14.521,13.752,69.333,Flagged,Outflows are 14.5× higher than LGA typical. Pattern repeats in 2/3 months.
20000000254,2025,Taraba,Wukari,3,2,207180.0,439919.0,0.0,27445.0,23084.0,16.029,19.057,69.333,Flagged,Outflows are 16.0× higher than LGA typical. Pattern repeats in 2/3 months.
20000000255,2025,Bauchi,Bauchi,3,2,706307.0,273386.0,0.0,22802.5,23247.0,11.989,11.76,69.333,Flagged,Outflows are 12.0× higher than LGA typical. Pattern repeats in 2/3 months.
20000000256,2025,Ekiti,Ikere,3,0,52085.0,46894.0,0.0,26864.5,24796.0,1.746,1.891,25.576,Compliant,Behaviour is within typical ranges for peers.
20000000257,2025,Borno,Biu,3,1,43957.0,101393.0,0.0,20489.5,21243.5,4.949,4.773,52.867,Review,Outflows are 4.9× higher than LGA typical.
20000000258,2025,Abia,Aba South,3,2,778442.0,558644.0,0.0,24087.0,24900.5,23.193,22.435,69.333,Flagged,Outflows are 23.2× higher than LGA typical. Pattern repeats in 2/3 months.
20000000259,2025,Zamfara,Kaura Namoda,3,2,490571.0,244996.0,0.0,24331.5,24075.0,10.069,10.176,69.333,Flagged,Outflows are 10.1× higher than LGA typical. Pattern repeats in 2/3 months.
20000000260,2025,Benue,Otukpo,3,2,269452.0,582770.0,0.0,24351.0,25532.0,23.932,22.825,69.333,Flagged,Outflows are 23.9× higher than LGA typical. Pattern repeats in 2/3 months.
20000000261,2025,Oyo,Ogbomosho North,3,2,889206.0,339187.0,0.0,23350.0,23846.0,14.526,14.224,69.333,Flagged,Outflows are 14.5× higher than LGA typical. Pattern repeats in 2/3 months.
20000000262,2025,Ebonyi,Abakaliki,3,0,59012.0,49858.0,0.0,25951.0,24046.0,1.921,2.073,27.644,Compliant,Behaviour is within typical ranges for peers.
20000000263,2025,Niger,Bida,3,0,40033.0,46747.0,0.0,22003.5,24952.0,2.125,1.873,28.191,Compliant,Behaviour is within typical ranges for peers.
20000000264,2025,Ekiti,Ado-Ekiti,3,2,323915.0,425713.0,0.0,25326.0,24796.0,16.809,17.169,69.333,Flagged,Outflows are 16.8× higher than LGA typical. Pattern repeats in 2/3 months.
20000000265,2025,Nasarawa,Lafia,3,0,31007.0,33247.0,0.0,20173.0,21342.0,1.648,1.558,22.482,Compliant,Behaviour is within typical ranges for peers.
20000000266,2025,Jigawa,Dutse,3,2,977496.0,345071.0,0.0,24283.0,21224.0,14.21,16.259,69.333,Flagged,Outflows are 14.2× higher than LGA typical. Pattern repeats in 2/3 months.
20000000267,2025,Katsina,Katsina,3,0,77863.0,28593.0,0.0,22129.5,20399.0,1.292,1.402,18.842,Compliant,Behaviour is within typical ranges for peers.
20000000268,2025,Gombe,Gombe,3,0,170501.0,44807.0,0.0,24376.0,24199.0,1.838,1.852,25.1,Compliant,Behaviour is within typical ranges for peers.
20000000269,2025,Cross River,Ikom,3,2,202897.0,388620.0,0.0,20867.0,19538.5,18.624,19.89,69.333,Flagged,Outflows are 18.6× higher than LGA typical. Pattern repeats in 2/3 months.
20000000270,2025,Edo,Oredo,3,0,229687.0,65265.0,0.0,23720.0,25560.0,2.751,2.553,34.005,Compliant,Outflows are 2.8× higher than LGA typical.
20000000271,2025,Kano,Tarauni,3,2,250321.0,250433.0,0.0,28312.0,23639.5,8.845,10.594,69.333,Flagged,Outflows are 8.8× higher than LGA typical. Pattern repeats in 2/3 months.
20000000272,2025,Adamawa,Mubi North,3,2,919995.0,240862.0,0.0,25482.0,23017.5,9.452,10.464,69.333,Flagged,Outflows are 9.5× higher than LGA typical. Pattern repeats in 2/3 months.
20000000273,2025,Nasarawa,Lafia,3,0,163146.0,88600.0,0.0,21565.0,22567.0,4.109,3.926,43.018,Review,Outflows are 4.1× higher than LGA typical.
20000000274,2025,Kogi,Okene,3,1,889699.0,160606.0,0.0,25668.5,24883.5,6.257,6.454,58.84,Review,Outflows are 6.3× higher than LGA typical.
20000000275,2025,Borno,Biu,3,2,995913.0,319153.0,0.0,18769.5,21107.0,17.004,15.121,69.333,Flagged,Outflows are 17.0× higher than LGA typical. Pattern repeats in 2/3 months.
20000000276,2025,Bauchi,Bauchi,3,2,757502.0,561488.0,0.0,25496.0,24024.5,22.023,23.371,69.333,Flagged,Outflows are 22.0× higher than LGA typical. Pattern repeats in 2/3 months.
20000000277,2025,Jigawa,Hadejia,3,2,900351.0,289982.0,0.0,28253.5,25687.0,10.264,11.289,69.333,Flagged,Outflows are 10.3× higher than LGA typical. Pattern repeats in 2/3 months.
20000000278,2025,Borno,Biu,3,0,105027.0,79367.0,0.0,19643.0,21926.0,4.04,3.62,42.643,Review,Outflows are 4.0× higher than LGA typical.
20000000279,2025,Anambra,Awka South,3,1,241991.0,145997.0,0.0,24252.0,23991.0,6.02,6.085,57.517,Review,Outflows are 6.0× higher than LGA typical.
20000000280,2025,Kaduna,Kaduna South,3,0,246810.0,74533.0,0.0,26506.5,23736.0,2.812,3.14,36.975,Compliant,Outflows are 2.8× higher than LGA typical.
20000000281,2025,Bayelsa,Ogbia,3,2,374392.0,554013.0,0.0,21402.0,21819.5,25.886,25.391,69.333,Flagged,Outflows are 25.9× higher than LGA typical. Pattern repeats in 2/3 months.
20000000282,2025,Delta,Oshimili South,3,1,153322.0,238890.0,0.0,19107.5,23695.0,12.502,10.082,63.667,Review,Outflows are 12.5× higher than LGA typical.
20000000283,2025,Bayelsa,Ogbia,3,1,53543.0,83281.0,0.0,19969.0,22987.0,4.171,3.623,49.022,Review,Outflows are 4.2× higher than LGA typical.
20000000284,2025,Zamfara,Gusau,3,2,988167.0,382676.0,0.0,23994.5,24075.0,15.948,15.895,69.333,Flagged,Outflows are 15.9× higher than LGA typical. Pattern repeats in 2/3 months.
