bvn,employer_id,job_title,employment_type,start_date,end_date,is_current,work_state,work_lga
20000000321,EMP_000036,Field Officer,Contract,2021-04-23,2022-10-15,False,Ebonyi,Afikpo North
20000000322,EMP_000163,Marketing Associate,Contract,2016-05-04,2016-11-30,False,Katsina,Katsina
20000000322,EMP_000052,Procurement Officer,Contract,2017-04-15,,True,Katsina,Katsina
20000000323,EMP_000031,Software Engineer,Full-time,2018-02-27,2020-02-17,False,Oyo,Oyo East
20000000324,EMP_000167,Customer Support,Full-time,2020-12-24,2022-02-17,False,Ondo,Owo
20000000326,EMP_000057,Procurement Officer,Full-time,2020-07-02,2022-03-24,False,Nasarawa,Lafia
20000000327,EMP_000007,Account Officer,Contract,2018-09-03,2021-01-20,False,Lagos,Alimosho
20000000327,EMP_000113,Project Manager,Full-time,2019-07-02,2020-12-23,False,Lagos,Alimosho
20000000329,EMP_000189,Teacher,Full-time,2022-04-27,2024-05-16,False,Benue,Gboko
20000000329,EMP_000110,Marketing Associate,Full-time,2023-02-07,2024-03-03,False,Benue,Gboko
20000000330,EMP_000037,Marketing Associate,Full-time,2021-02-12,,True,Anambra,Awka South
20000000333,EMP_000184,Sales Executive,Part-time,2020-05-28,2022-07-17,False,Jigawa,Dutse
20000000333,EMP_000006,Project Manager,Full-time,2021-05-01,2022-05-26,False,Jigawa,Dutse
20000000335,EMP_000191,Customer Support,Full-time,2018-11-07,2021-01-25,False,Cross River,Ikom
20000000336,EMP_000092,Teacher,Full-time,2022-10-17,,True,Bauchi,Azare
20000000338,EMP_000180,Field Officer,Full-time,2022-06-01,2023-10-24,False,Niger,Bida
20000000338,EMP_000169,Field Officer,Full-time,2023-10-26,,True,Niger,Bida
20000000339,EMP_000045,Software Engineer,Full-time,2017-10-18,,True,Borno,Biu
20000000340,EMP_000033,Field Officer,Full-time,2018-02-10,2020-04-30,False,Gombe,Gombe
20000000340,EMP_000098,Customer Support,Full-time,2019-12-21,2020-07-18,False,Gombe,Gombe
20000000340,EMP_000077,Teacher,Full-time,2020-01-01,,True,Gombe,Gombe
20000000341,EMP_000019,Operations Associate,Full-time,2022-08-26,2024-05-17,False,Ebonyi,Abakaliki
20000000341,EMP_000035,Software Engineer,Full-time,2023-05-16,2025-11-01,False,Ebonyi,Abakaliki
20000000342,EMP_000193,Sales Executive,Part-time,2016-03-07,2018-02-25,False,Ebonyi,Afikpo North
20000000343,EMP_000136,Project Manager,Full-time,2024-10-05,2025-12-29,False,Adamawa,Yola North
20000000344,EMP_000128,Customer Support,Full-time,2020-06-19,,True,Kebbi,Birnin Kebbi
20000000345,EMP_000015,Data Analyst,Full-time,2017-07-13,2019-11-30,False,Anambra,Nnewi North
20000000346,EMP_000116,Customer Support,Full-time,2016-04-05,2017-03-01,False,Ekiti,Ado-Ekiti
20000000346,EMP_000084,Logistics Coordinator,Full-time,2017-05-21,2019-07-10,False,Ekiti,Ado-Ekiti
20000000346,EMP_000061,Data Analyst,Contract,2018-10-07,2019-05-05,False,Ekiti,Ado-Ekiti
20000000347,EMP_000175,Logistics Coordinator,Part-time,2016-01-21,,True,Kaduna,Kaduna North
20000000349,EMP_000002,Marketing Associate,Full-time,2018-08-01,2019-08-26,False,Kaduna,Zaria
20000000350,EMP_000180,Operations Associate,Full-time,2022-03-24,,True,Sokoto,Sokoto North
20000000352,EMP_000157,Procurement Officer,Full-time,2018-02-09,2020-07-28,False,Sokoto,Tambuwal
20000000352,EMP_000092,Customer Support,Contract,2019-02-09,,True,Sokoto,Tambuwal
20000000353,EMP_000070,Account Officer,Full-time,2016-08-04,2017-10-28,False,Akwa Ibom,Eket
20000000354,EMP_000195,Operations Associate,Full-time,2021-09-08,,True,Akwa Ibom,Uyo
20000000355,EMP_000103,Nurse,Full-time,2016-04-24,2017-09-16,False,Ebonyi,Afikpo North
20000000356,EMP_000123,Customer Support,Full-time,2020-03-09,2021-12-29,False,Benue,Gboko
20000000358,EMP_000161,Account Officer,Full-time,2018-07-25,2020-03-16,False,Kaduna,Zaria
20000000359,EMP_000084,Field Officer,Full-time,2020-03-09,2021-07-02,False,Abia,Umuahia North
20000000359,EMP_000110,Operations Associate,Part-time,2021-02-05,,True,Abia,Umuahia North
20000000360,EMP_000002,Customer Support,Full-time,2021-09-08,,True,Kogi,Okene
20000000361,EMP_000132,Data Analyst,Part-time,2016-12-09,2018-12-29,False,Osun,Osogbo
20000000364,EMP_000115,Teacher,Full-time,2016-02-11,,True,Osun,Osogbo
20000000365,EMP_000152,Project Manager,Full-time,2019-07-11,2021-12-27,False,Adamawa,Yola North
20000000368,EMP_000111,Sales Executive,Full-time,2019-06-06,,True,Borno,Maiduguri
20000000369,EMP_000108,Customer Support,Full-time,2024-09-04,2027-02-21,False,Benue,Makurdi
20000000369,EMP_000089,Project Manager,Contract,2025-11-16,,True,Benue,Makurdi
20000000371,EMP_000132,Nurse,Full-time,2019-07-01,2019-12-28,False,Bayelsa,Ogbia
20000000372,EMP_000002,Teacher,Full-time,2018-02-16,2020-02-06,False,Jigawa,Dutse
20000000372,EMP_000005,Software Engineer,Full-time,2019-01-25,2020-12-15,False,Jigawa,Dutse
20000000374,EMP_000168,Nurse,Full-time,2016-02-26,2018-02-15,False,Sokoto,Tambuwal
20000000375,EMP_000010,Operations Associate,Full-time,2021-09-19,2023-07-11,False,Borno,Biu
20000000375,EMP_000004,Logistics Coordinator,Full-time,2022-06-15,2024-08-03,False,Borno,Biu
20000000376,EMP_000028,Sales Executive,Full-time,2021-12-04,2024-05-22,False,FCT,Kuje
20000000380,EMP_000064,Logistics Coordinator,Full-time,2022-02-04,,True,Adamawa,Mubi North
20000000382,EMP_000020,Project Manager,Full-time,2021-08-12,2022-06-08,False,Ogun,Abeokuta South
20000000383,EMP_000074,Nurse,Contract,2020-05-09,2021-03-05,False,Anambra,Onitsha North
20000000383,EMP_000155,Software Engineer,Full-time,2021-11-08,,True,Anambra,Onitsha North
20000000386,EMP_000098,Teacher,Part-time,2022-03-17,2023-12-07,False,Yobe,Damaturu
20000000387,EMP_000032,Teacher,Full-time,2021-10-05,2023-04-28,False,Zamfara,Kaura Namoda
20000000387,EMP_000187,Account Officer,Contract,2022-12-09,,True,Zamfara,Kaura Namoda
20000000388,EMP_000157,Data Analyst,Contract,2021-06-10,2022-06-05,False,Ogun,Ado-Odo/Ota
20000000388,EMP_000141,Procurement Officer,Full-time,2022-01-09,2024-03-29,False,Ogun,Ado-Odo/Ota
20000000389,EMP_000049,Logistics Coordinator,Full-time,2023-02-20,2023-12-17,False,Lagos,Alimosho
20000000391,EMP_000050,Account Officer,Full-time,2021-06-17,2021-12-14,False,Akwa Ibom,Eket
20000000392,EMP_000163,Data Analyst,Full-time,2020-02-01,2020-10-28,False,Anambra,Onitsha North
20000000393,EMP_000070,Software Engineer,Full-time,2024-06-05,2026-11-22,False,Niger,Bida
20000000393,EMP_000129,Procurement Officer,Full-time,2025-07-16,2027-08-05,False,Niger,Bida
20000000394,EMP_000128,Teacher,Full-time,2024-12-15,2026-11-05,False,Kwara,Offa
20000000394,EMP_000176,Field Officer,Full-time,2025-07-21,2027-05-12,False,Kwara,Offa
20000000395,EMP_000062,Project Manager,Full-time,2016-05-27,2018-09-14,False,Rivers,Obio-Akpor
20000000396,EMP_000072,Sales Executive,Full-time,2018-09-20,2020-09-09,False,Sokoto,Sokoto North
20000000397,EMP_000155,Software Engineer,Full-time,2020-11-27,,True,Kogi,Okene
20000000398,EMP_000117,Field Officer,Contract,2022-07-08,2024-12-24,False,Nasarawa,Lafia
20000000398,EMP_000056,Logistics Coordinator,Contract,2023-04-06,2024-09-27,False,Nasarawa,Lafia
20000000399,EMP_000199,Sales Executive,Contract,2020-10-25,2022-06-17,False,Oyo,Ibadan South-West
20000000400,EMP_000121,Customer Support,Full-time,2024-07-28,2026-11-15,False,Imo,Owerri Municipal
20000000400,EMP_000102,Account Officer,Full-time,2025-07-02,2027-12-19,False,Imo,Owerri Municipal
20000000406,EMP_000153,Data Analyst,Full-time,2024-02-08,2024-12-04,False,Ekiti,Ado-Ekiti
20000000406,EMP_000103,Teacher,Contract,2025-12-23,2027-06-16,False,Ekiti,Ado-Ekiti
20000000408,EMP_000031,Project Manager,Contract,2024-08-12,2026-05-04,False,Edo,Ikpoba-Okha
20000000409,EMP_000157,Data Analyst,Full-time,2023-06-23,2025-09-10,False,Ebonyi,Afikpo North
20000000410,EMP_000153,Operations Associate,Full-time,2016-07-18,2017-07-13,False,FCT,Abuja Municipal
20000000411,EMP_000095,Operations Associate,Full-time,2017-05-11,2019-01-01,False,Akwa Ibom,Eket
20000000412,EMP_000031,Teacher,Full-time,2017-03-03,,True,Niger,Minna
20000000413,EMP_000053,Sales Executive,Full-time,2021-02-24,2023-03-16,False,FCT,Bwari
20000000413,EMP_000011,Account Officer,Part-time,2022-01-24,2024-05-13,False,FCT,Bwari
20000000414,EMP_000108,Project Manager,Contract,2016-05-18,2018-06-07,False,Ekiti,Ado-Ekiti
20000000415,EMP_000030,Customer Support,Full-time,2017-01-28,2018-03-24,False,Enugu,Nsukka
20000000415,EMP_000049,Nurse,Full-time,2018-06-06,2020-09-23,False,Enugu,Nsukka
20000000416,EMP_000119,Project Manager,Contract,2017-09-12,2018-04-10,False,Taraba,Wukari
20000000417,EMP_000068,Field Officer,Full-time,2017-11-09,2018-06-07,False,Ekiti,Ado-Ekiti
20000000418,EMP_000178,Teacher,Full-time,2016-01-02,2018-04-21,False,Kwara,Ilorin East
20000000418,EMP_000173,Nurse,Contract,2017-10-12,2019-02-04,False,Kwara,Ilorin East
20000000420,EMP_000187,Logistics Coordinator,Full-time,2022-06-11,2024-08-29,False,Taraba,Jalingo
20000000421,EMP_000159,Data Analyst,Full-time,2022-08-28,2023-03-26,False,Jigawa,Hadejia
20000000421,EMP_000148,Software Engineer,Part-time,2023-08-25,2024-09-18,False,Jigawa,Hadejia
20000000421,EMP_000028,Procurement Officer,Part-time,2024-12-08,,True,Jigawa,Hadejia
20000000422,EMP_000052,Software Engineer,Full-time,2024-03-02,2025-12-22,False,Bauchi,Azare
20000000422,EMP_000136,Sales Executive,Contract,2025-10-11,2026-08-07,False,Bauchi,Azare
20000000423,EMP_000025,Project Manager,Full-time,2018-11-21,2019-07-19,False,Oyo,Ogbomosho North
20000000423,EMP_000172,Teacher,Full-time,2019-10-25,,True,Oyo,Ogbomosho North
20000000424,EMP_000030,Nurse,Full-time,2020-07-24,2021-10-17,False,Nasarawa,Lafia
20000000426,EMP_000060,Procurement Officer,Full-time,2023-10-07,,True,Oyo,Ogbomosho North
20000000428,EMP_000096,Marketing Associate,Full-time,2021-01-15,2022-08-08,False,Yobe,Potiskum
20000000429,EMP_000173,Data Analyst,Contract,2019-08-26,2022-02-11,False,Ebonyi,Abakaliki
20000000430,EMP_000133,Data Analyst,Full-time,2024-04-15,2026-01-05,False,Katsina,Katsina
20000000432,EMP_000124,Procurement Officer,Part-time,2016-06-18,2017-12-10,False,Cross River,Calabar Municipal
20000000432,EMP_000135,Marketing Associate,Contract,2017-02-18,2018-10-11,False,Cross River,Calabar Municipal
20000000432,EMP_000159,Data Analyst,Full-time,2018-05-04,2020-03-24,False,Cross River,Calabar Municipal
20000000433,EMP_000092,Nurse,Full-time,2024-08-13,2025-09-07,False,Bauchi,Bauchi
20000000436,EMP_000163,Data Analyst,Full-time,2024-02-01,2025-10-23,False,Kaduna,Kafanchan
20000000438,EMP_000007,Teacher,Full-time,2024-05-06,2025-05-31,False,Adamawa,Yola North
20000000438,EMP_000067,Project Manager,Full-time,2025-11-01,2027-01-25,False,Adamawa,Yola North
20000000439,EMP_000199,Marketing Associate,Contract,2020-06-10,2021-09-03,False,Ogun,Abeokuta South
20000000439,EMP_000023,Field Officer,Full-time,2021-05-07,2023-10-24,False,Ogun,Abeokuta South
20000000440,EMP_000053,Marketing Associate,Full-time,2021-01-20,2023-05-10,False,Adamawa,Yola North
20000000441,EMP_000168,Data Analyst,Contract,2017-05-21,2018-10-13,False,Ogun,Sagamu
20000000442,EMP_000096,Teacher,Full-time,2020-07-02,2021-05-28,False,Borno,Maiduguri
20000000442,EMP_000163,Procurement Officer,Contract,2021-05-07,,True,Borno,Maiduguri
20000000443,EMP_000079,Software Engineer,Part-time,2018-02-03,,True,Abia,Aba South
20000000444,EMP_000121,Sales Executive,Full-time,2020-10-10,,True,Ondo,Ondo West
20000000446,EMP_000181,Operations Associate,Contract,2022-08-16,,True,Ebonyi,Abakaliki
20000000447,EMP_000011,Data Analyst,Full-time,2020-08-19,2021-12-12,False,Nasarawa,Keffi
20000000449,EMP_000013,Account Officer,Full-time,2022-11-25,2024-02-18,False,Imo,Orlu
20000000451,EMP_000197,Logistics Coordinator,Full-time,2024-01-09,2024-10-05,False,Taraba,Wukari
20000000453,EMP_000073,Data Analyst,Full-time,2019-05-26,2020-06-19,False,Kebbi,Argungu
20000000453,EMP_000006,Software Engineer,Full-time,2020-03-01,2022-05-20,False,Kebbi,Argungu
20000000455,EMP_000132,Operations Associate,Full-time,2021-03-13,2023-07-01,False,Kebbi,Birnin Kebbi
20000000457,EMP_000175,Project Manager,Full-time,2023-11-02,2024-09-27,False,Lagos,Eti-Osa
20000000458,EMP_000187,Field Officer,Full-time,2016-07-07,,True,Kebbi,Argungu
20000000460,EMP_000133,Software Engineer,Full-time,2016-07-27,2017-01-23,False,Gombe,Gombe
20000000460,EMP_000065,Marketing Associate,Full-time,2017-06-20,2019-05-11,False,Gombe,Gombe
20000000462,EMP_000171,Logistics Coordinator,Full-time,2021-10-02,2022-08-28,False,Oyo,Ibadan South-West
20000000463,EMP_000085,Logistics Coordinator,Full-time,2016-02-16,2018-06-05,False,Ogun,Abeokuta South
20000000464,EMP_000077,Customer Support,Contract,2022-07-19,2024-04-09,False,Osun,Osogbo
20000000465,EMP_000188,Data Analyst,Full-time,2017-09-07,2018-12-31,False,Imo,Orlu
20000000465,EMP_000155,Marketing Associate,Full-time,2018-01-20,,True,Imo,Orlu
20000000467,EMP_000070,Account Officer,Full-time,2022-02-01,2023-01-27,False,Borno,Biu
20000000468,EMP_000029,Operations Associate,Contract,2022-12-01,2024-04-24,False,Abia,Umuahia North
20000000469,EMP_000036,Procurement Officer,Full-time,2021-12-10,2023-12-30,False,Ondo,Akure South
20000000471,EMP_000048,Nurse,Full-time,2016-04-15,2017-07-09,False,Kwara,Offa
20000000472,EMP_000069,Data Analyst,Full-time,2017-11-08,2019-07-01,False,Oyo,Ogbomosho North
20000000472,EMP_000147,Teacher,Part-time,2018-09-16,2020-07-07,False,Oyo,Ogbomosho North
20000000473,EMP_000098,Field Officer,Part-time,2021-02-02,2022-10-25,False,Oyo,Oyo East
20000000474,EMP_000197,Customer Support,Full-time,2017-11-16,2019-08-08,False,Gombe,Gombe
20000000475,EMP_000073,Software Engineer,Contract,2021-07-02,2022-10-25,False,Cross River,Calabar Municipal
20000000475,EMP_000067,Customer Support,Contract,2022-05-27,2023-05-22,False,Cross River,Calabar Municipal
20000000476,EMP_000148,Customer Support,Full-time,2020-10-23,2022-09-13,False,Kaduna,Kaduna North
20000000477,EMP_000080,Teacher,Full-time,2024-02-02,2024-08-30,False,Ondo,Ondo West
20000000480,EMP_000069,Customer Support,Full-time,2024-03-10,2025-11-30,False,Kebbi,Birnin Kebbi
20000000480,EMP_000060,Customer Support,Part-time,2025-02-22,2025-12-19,False,Kebbi,Birnin Kebbi
20000000480,EMP_000082,Project Manager,Part-time,2025-08-11,2027-09-30,False,Kebbi,Birnin Kebbi
20000000481,EMP_000123,Logistics Coordinator,Full-time,2022-08-14,,True,Rivers,Port Harcourt
20000000482,EMP_000185,Customer Support,Part-time,2018-01-23,2019-02-17,False,Niger,Suleja
20000000483,EMP_000038,Sales Executive,Part-time,2022-03-10,2023-11-30,False,Jigawa,Dutse
20000000483,EMP_000187,Nurse,Contract,2023-12-11,2025-07-03,False,Jigawa,Dutse
20000000484,EMP_000007,Data Analyst,Full-time,2022-12-22,2025-04-10,False,Abia,Umuahia North
20000000485,EMP_000134,Procurement Officer,Full-time,2024-11-08,2025-06-06,False,Ekiti,Ado-Ekiti
20000000486,EMP_000187,Field Officer,Full-time,2020-04-07,2020-10-04,False,Yobe,Potiskum
20000000489,EMP_000011,Operations Associate,Full-time,2020-03-07,,True,Taraba,Jalingo
20000000490,EMP_000148,Nurse,Full-time,2017-12-18,,True,Lagos,Alimosho
20000000491,EMP_000128,Nurse,Full-time,2021-04-07,,True,Ebonyi,Abakaliki
20000000492,EMP_000038,Logistics Coordinator,Contract,2016-03-21,2017-02-14,False,Ebonyi,Abakaliki
20000000494,EMP_000176,Nurse,Full-time,2018-02-06,2020-07-25,False,Zamfara,Gusau
20000000494,EMP_000143,Field Officer,Full-time,2019-12-27,2021-06-19,False,Zamfara,Gusau
20000000495,EMP_000118,Procurement Officer,Full-time,2022-02-01,,True,Cross River,Ikom
20000000497,EMP_000009,Operations Associate,Contract,2022-04-20,,True,Ebonyi,Abakaliki
20000000500,EMP_000035,Sales Executive,Full-time,2017-08-22,2020-01-09,False,Sokoto,Tambuwal
20000000500,EMP_000034,Nurse,Full-time,2018-03-13,,True,Sokoto,Tambuwal
20000000503,EMP_000174,Field Officer,Full-time,2016-02-11,,True,Osun,Osogbo
20000000506,EMP_000023,Field Officer,Full-time,2017-10-15,2019-11-04,False,Enugu,Nsukka
20000000506,EMP_000088,Operations Associate,Full-time,2018-09-08,,True,Enugu,Nsukka
20000000507,EMP_000040,Marketing Associate,Full-time,2021-02-26,,True,Lagos,Surulere
20000000508,EMP_000069,Nurse,Part-time,2021-10-10,2023-04-03,False,Edo,Ikpoba-Okha
20000000508,EMP_000175,Account Officer,Contract,2022-05-28,,True,Edo,Ikpoba-Okha
20000000511,EMP_000029,Sales Executive,Full-time,2021-03-08,2021-09-04,False,Kogi,Okene
20000000511,EMP_000032,Customer Support,Full-time,2022-06-02,,True,Kogi,Okene
20000000512,EMP_000156,Account Officer,Part-time,2018-02-19,2018-09-17,False,Imo,Orlu
20000000512,EMP_000082,Logistics Coordinator,Full-time,2019-06-12,2021-02-01,False,Imo,Orlu
20000000514,EMP_000089,Software Engineer,Contract,2016-01-22,2016-10-18,False,Cross River,Calabar Municipal
20000000515,EMP_000084,Customer Support,Full-time,2021-03-14,2022-05-08,False,Katsina,Katsina
20000000517,EMP_000137,Data Analyst,Full-time,2018-04-02,2019-06-26,False,Jigawa,Hadejia
20000000517,EMP_000124,Teacher,Full-time,2019-06-15,2020-01-11,False,Jigawa,Hadejia
20000000518,EMP_000005,Logistics Coordinator,Contract,2019-09-11,2021-08-01,False,Plateau,Jos North
20000000518,EMP_000071,Teacher,Full-time,2020-03-10,2021-04-04,False,Plateau,Jos North
20000000519,EMP_000171,Logistics Coordinator,Part-time,2021-08-03,2022-10-27,False,Kaduna,Zaria
20000000521,EMP_000100,Project Manager,Part-time,2016-01-21,2017-05-15,False,Imo,Orlu
20000000522,EMP_000018,Software Engineer,Contract,2016-09-12,2017-03-11,False,Niger,Minna
20000000522,EMP_000127,Operations Associate,Part-time,2017-01-17,,True,Niger,Minna
20000000523,EMP_000112,Sales Executive,Contract,2024-01-13,2025-02-06,False,Cross River,Calabar Municipal
20000000523,EMP_000168,Customer Support,Full-time,2025-07-11,2027-01-02,False,Cross River,Calabar Municipal
20000000523,EMP_000071,Teacher,Part-time,2025-04-06,2027-06-25,False,Cross River,Calabar Municipal
20000000524,EMP_000126,Customer Support,Full-time,2017-07-06,2019-10-24,False,Ekiti,Oye
20000000527,EMP_000052,Teacher,Part-time,2019-04-21,2019-12-17,False,Kogi,Lokoja
20000000528,EMP_000110,Logistics Coordinator,Full-time,2023-10-25,,True,Kebbi,Argungu
20000000530,EMP_000045,Marketing Associate,Full-time,2017-04-15,,True,Osun,Ilesa East
20000000531,EMP_000177,Teacher,Full-time,2018-04-17,2020-05-06,False,Gombe,Kaltungo
20000000532,EMP_000163,Operations Associate,Full-time,2016-08-05,2018-01-27,False,Akwa Ibom,Eket
20000000534,EMP_000191,Marketing Associate,Contract,2019-10-14,2020-10-08,False,Rivers,Okrika
20000000534,EMP_000021,Nurse,Full-time,2020-02-11,2021-03-07,False,Rivers,Okrika
20000000536,EMP_000091,Field Officer,Full-time,2019-04-06,2021-04-25,False,Plateau,Barkin Ladi
20000000538,EMP_000123,Account Officer,Part-time,2019-01-26,,True,Delta,Oshimili South
20000000539,EMP_000071,Field Officer,Full-time,2021-08-09,2023-07-30,False,Ogun,Abeokuta South
20000000540,EMP_000018,Project Manager,Full-time,2022-09-14,2024-01-07,False,Oyo,Ogbomosho North
20000000542,EMP_000171,Logistics Coordinator,Full-time,2016-09-27,2017-10-22,False,Oyo,Ibadan South-West
20000000542,EMP_000107,Procurement Officer,Contract,2017-08-09,2019-10-28,False,Oyo,Ibadan South-West
20000000542,EMP_000149,Field Officer,Full-time,2018-02-20,2019-05-16,False,Oyo,Ibadan South-West
20000000543,EMP_000084,Customer Support,Contract,2020-06-14,2022-04-05,False,Taraba,Jalingo
20000000544,EMP_000182,Marketing Associate,Full-time,2023-01-11,2025-04-30,False,Taraba,Jalingo
20000000545,EMP_000150,Marketing Associate,Full-time,2023-10-06,2024-11-29,False,Niger,Minna
20000000546,EMP_000002,Marketing Associate,Full-time,2019-11-04,2021-09-24,False,Cross River,Calabar Municipal
20000000547,EMP_000189,Operations Associate,Full-time,2019-07-18,2021-09-05,False,Nasarawa,Keffi
20000000550,EMP_000143,Marketing Associate,Full-time,2020-10-20,2022-05-13,False,Adamawa,Mubi North
20000000550,EMP_000104,Logistics Coordinator,Full-time,2021-04-03,2023-09-20,False,Adamawa,Mubi North
20000000551,EMP_000019,Data Analyst,Full-time,2016-11-19,2019-01-08,False,Kwara,Ilorin East
