transaction_id,from_account,to_name,to_account,amount,currency,transaction_type,narration,status,transaction_date,session_id
T200,67284343110,Zola POS,65043339563,94672,NGN,salary,SALARY,SUCCESS,2021-01-05T00:00:00,6577512697395189
T201,62616219528,Zola POS,44453508349,85508,NGN,refund,REFUND,SUCCESS,2025-02-25T00:00:00,0353205594019997
T202,38741621630,Chukwudi Abdul Okafor,81866192115,77738,NGN,salary,SALARY,SUCCESS,2024-10-14T00:00:00,3494914222834416
T203,07797516851,McVine Limited,39888226182,66275,NGN,subscription,SUBSCRIPTION,SUCCESS,2023-03-21T00:00:00,8854028223709924
T204,84349123891,Adean Limited,25545459800,96199,NGN,gift,GIFT,SUCCESS,2020-07-24T00:00:00,7555012098481245
T205,43945568682,Ibrahim Abdul Okafor,33114158474,1368201,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2023-06-06T00:00:00,0021377009699459
T206,07421120844,McVine Limited,47325240367,84680,NGN,gift,GIFT,SUCCESS,2023-06-19T00:00:00,7287259522535451
T207,39306420106,Benson Balogun,56397765093,88546,NGN,refund,REFUND,SUCCESS,2022-11-02T00:00:00,6730096133751501
T208,49012817231,Adean Limited,82878307132,97511,NGN,salary,SALARY,SUCCESS,2022-07-23T00:00:00,7157693493175390
T209,83210112034,Zola POS,65043339563,75947,NGN,gift,GIFT,SUCCESS,2025-04-10T00:00:00,5526600126526640
T210,89019949525,McVine POS,26049363106,3299179,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2020-01-19T00:00:00,4330328185044845
T211,97111182657,Sadiq Okoye,88693051881,9743,NGN,gift,GIFT,SUCCESS,2021-10-01T00:00:00,5948236928204518
T212,02514630369,McVine Limited,84629523996,88820,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2021-12-17T00:00:00,3380928423632314
T213,39797745074,Zola Limited,02814854157,9422855,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2021-08-21T00:00:00,9376950159711742
T214,46963676786,Zola POS,44453508349,62286,NGN,subscription,SUBSCRIPTION,SUCCESS,2024-10-18T00:00:00,2496048906279824
T215,98888917118,Ngozi Olu Lawal,12926908222,43948,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2025-09-16T00:00:00,9092732225139323
T216,48738750309,Zola POS,44453508349,46203,NGN,subscription,SUBSCRIPTION,SUCCESS,2025-04-11T00:00:00,8964506899794367
T217,98281701811,Funke Okafor,27057608773,11102147,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2024-03-27T00:00:00,5474718242562548
T218,05094366878,Prime Limited,67632630482,76815,NGN,purchase,PURCHASE,SUCCESS,2022-02-14T00:00:00,9717907997170993
T219,83231594699,Chukwudi James Ahmed,87968007373,97989,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2021-01-23T00:00:00,9332863889070240
T220,39518775311,Ibrahim Abdul Adeyemi,04161544172,44779,NGN,gift,GIFT,SUCCESS,2023-05-25T00:00:00,8095793185760173
T221,30828850369,McVine POS,74267250079,7341463,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2023-07-09T00:00:00,3924068910134576
T222,82941053743,Zola Limited,95763529825,53502,NGN,gift,GIFT,SUCCESS,2022-05-07T00:00:00,0205311385097465
T223,84787107292,Prime Limited,10704537008,38868,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2020-11-26T00:00:00,6492629090904749
T224,19757188961,Zola Limited,35686409564,42111,NGN,subscription,SUBSCRIPTION,SUCCESS,2020-10-23T00:00:00,2064983150865503
T225,12873317464,Adean Limited,25545459800,98963,NGN,salary,SALARY,SUCCESS,2020-09-03T00:00:00,1304012618697813
T226,42081323886,Chinedu Marie Adebayo,57312807776,73524,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2023-03-25T00:00:00,3498103892875378
T227,67679101165,Zola POS,44453508349,86179,NGN,purchase,PURCHASE,SUCCESS,2020-03-03T00:00:00,6763160390442396
T228,08096627120,Blessing Sadiq,46168057882,35387,NGN,purchase,PURCHASE,SUCCESS,2025-02-07T00:00:00,5328198627107565
T229,94902519676,Adebayo Peter Lawal,72836957760,20178,NGN,subscription,SUBSCRIPTION,SUCCESS,2021-03-29T00:00:00,8851844303079176
T230,41162127707,McVine POS,26049363106,34383,NGN,salary,SALARY,SUCCESS,2021-11-22T00:00:00,3712319552099984
T231,03350175056,Adean POS,87442137541,80135,NGN,gift,GIFT,SUCCESS,2022-12-25T00:00:00,1777020420568503
T232,02178808405,McVine POS,02511749351,89958,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2025-09-24T00:00:00,8630359410022521
T233,92623913362,Adean POS,37905524412,34954,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2020-02-10T00:00:00,0735869539747549
T234,97376119998,Funke Abdul Bello,93204931628,97631,NGN,tax,TAX,SUCCESS,2020-08-25T00:00:00,7872155152638765
T235,12853888468,Tunde Ahmed,03032960240,49843,NGN,gift,GIFT,SUCCESS,2021-04-24T00:00:00,4167441942506014
T236,37228960979,Adean Limited,36096287809,36291,NGN,refund,REFUND,SUCCESS,2020-10-01T00:00:00,2232685722692378
T237,96811391565,Adebayo Sadiq,02167025871,6300318,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2022-02-09T00:00:00,1888280284743728
T238,57753034671,McVine POS,02511749351,79131,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2020-06-12T00:00:00,5456379344609672
T239,67284343110,Adean POS,97924636869,72966,NGN,tax,TAX,SUCCESS,2021-01-30T00:00:00,9572169362247116
T240,73366700558,Zola Limited,02814854157,10959,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2024-10-04T00:00:00,9513422712845749
T241,30378664331,Adean Limited,36096287809,92995,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2021-10-16T00:00:00,5098518768591560
T242,96489808551,Yemi Adebayo,64541784581,15096,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2023-11-25T00:00:00,6533427244135908
T243,49247173050,Adean POS,87442137541,12411594,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2021-01-26T00:00:00,2307273028173749
T244,40804115037,Sadiq Olu Okafor,44633987467,12924942,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2021-10-22T00:00:00,1563719725485837
T245,16753228794,Prime Limited,58080644565,55876,NGN,gift,GIFT,SUCCESS,2024-07-28T00:00:00,6894958879926998
T246,18168228510,Funke Adebayo,07078934881,48478,NGN,refund,REFUND,SUCCESS,2020-08-13T00:00:00,7641370649729137
T247,03953164007,Adean POS,37905524412,15055,NGN,gift,GIFT,SUCCESS,2024-08-02T00:00:00,6841701149744290
T248,04688438683,McVine POS,74267250079,22615,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2020-04-06T00:00:00,6251943918073939
T249,46963676786,Chukwudi Adeyemi,92766666552,57182,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2023-01-22T00:00:00,8148348166406177
T250,06517396112,Blessing Peter Balogun,03350175056,33137,NGN,purchase,PURCHASE,SUCCESS,2022-11-20T00:00:00,0692817084443637
T251,84896822162,McVine POS,74267250079,92650,NGN,purchase,PURCHASE,SUCCESS,2024-08-14T00:00:00,9237954050509594
T252,18449541713,Oluwatobi Balogun,34654093514,75127,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2024-04-25T00:00:00,2334300769091903
T253,01548674368,McVine POS,64673941740,18607,NGN,purchase,PURCHASE,SUCCESS,2022-02-21T00:00:00,3658656933133031
T254,16869620947,Zola POS,44453508349,13454,NGN,subscription,SUBSCRIPTION,SUCCESS,2025-05-30T00:00:00,8984905455281828
T255,08147624477,Prime Limited,67632630482,89692,NGN,salary,SALARY,SUCCESS,2020-09-27T00:00:00,6461940233984311
T256,53904974377,Prime Limited,70576783882,7128,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2025-09-20T00:00:00,0915154650869247
T257,17149041847,Chinedu Peter Johnson,58035160671,69544,NGN,tax,TAX,SUCCESS,2021-03-26T00:00:00,4927505860895521
T258,15140508283,Sadiq Okoye,87789082641,14573548,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2021-04-05T00:00:00,6839736768501120
T259,70582287656,Kobo Limited,37098022980,56790,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2020-03-31T00:00:00,8909899871177351
T260,88941901740,Ibrahim Adebayo,85061132227,83512,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2025-09-16T00:00:00,8729758381208739
T261,15310507730,Prime Limited,58080644565,56993,NGN,purchase,PURCHASE,SUCCESS,2024-05-19T00:00:00,3896225302563633
T262,93358137523,Kobo POS,64430006350,26907,NGN,subscription,SUBSCRIPTION,SUCCESS,2021-06-17T00:00:00,7809989542948658
T263,88336814856,McVine Limited,42306272460,44021,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2024-06-13T00:00:00,1768228022821653
T264,47480766191,Chukwudi Okoye,90876886511,58802,NGN,salary,SALARY,SUCCESS,2024-04-18T00:00:00,3616589412501391
T265,50102525716,Adean Limited,36096287809,75534,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2020-05-14T00:00:00,1998150409453913
T266,14896750064,Adean POS,87442137541,31256,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2024-02-03T00:00:00,6298220712784644
T267,86921181932,Benson Olu Adebayo,77159030729,99607,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2022-11-18T00:00:00,4610908255245376
T268,33978539217,Prime Limited,58080644565,83379,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2023-11-17T00:00:00,6199135912374742
T269,36576485735,McVine POS,02511749351,15978,NGN,refund,REFUND,SUCCESS,2025-11-04T00:00:00,5309239235537488
T270,59033034859,Yemi Balogun,38868657296,62571,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2023-09-18T00:00:00,9687267370377255
T271,21276447176,Ibrahim Adebayo,37047525702,21688,NGN,salary,SALARY,SUCCESS,2023-07-23T00:00:00,3046652744609572
T272,84681310184,Sadiq James Adebayo,10737909814,83054,NGN,subscription,SUBSCRIPTION,SUCCESS,2023-04-05T00:00:00,7371915719360224
T273,96573345458,Oluwatobi James Bello,36029225094,68215,NGN,gift,GIFT,SUCCESS,2024-04-01T00:00:00,8375644046181071
T274,32145858143,Adebayo James Balogun,36418801638,25318,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2025-08-28T00:00:00,8653333325706467
T275,61511172539,Chukwudi Adeyemi,35318041444,2205,NGN,salary,SALARY,SUCCESS,2022-12-22T00:00:00,6369264668753366
T276,62263879743,Tunde Adeyemi,97776995894,17068,NGN,subscription,SUBSCRIPTION,SUCCESS,2025-02-13T00:00:00,1470682722434442
T277,15198530306,Hadiza Adeyemi,37663723422,71734,NGN,subscription,SUBSCRIPTION,SUCCESS,2025-05-28T00:00:00,3202640090868070
T278,73366700558,Ngozi Lawal,43092790575,53685,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2024-05-28T00:00:00,8964647874717346
T279,68747532751,Yemi Abdul Ogun,37830193740,27850,NGN,subscription,SUBSCRIPTION,SUCCESS,2024-05-03T00:00:00,9857834732745004
T280,45233734933,Hadiza Balogun,81289203775,62457,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2024-04-30T00:00:00,2779060666662738
T281,79074306918,McVine Limited,39888226182,35510,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2022-07-02T00:00:00,5750638490337193
T282,90428350253,Adean POS,87442137541,60370,NGN,salary,SALARY,SUCCESS,2025-09-21T00:00:00,4797688507387864
T283,71833731823,Funke Balogun,85507407649,22983,NGN,subscription,SUBSCRIPTION,SUCCESS,2025-05-31T00:00:00,9875554403557496
T284,69830555382,Adean Limited,82878307132,44684,NGN,purchase,PURCHASE,SUCCESS,2023-04-12T00:00:00,7184012782151841
T285,78971147981,McVine Limited,84629523996,14665110,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2023-03-22T00:00:00,0401602760577469
T286,77679068230,Blessing Peter Sadiq,20392810923,49386,NGN,subscription,SUBSCRIPTION,SUCCESS,2021-06-15T00:00:00,6340940675819731
T287,61148001787,Prime Limited,67632630482,15614,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2024-03-14T00:00:00,7185441537223068
T288,52692180992,Tunde Lawal,38868657296,74171,NGN,purchase,PURCHASE,SUCCESS,2023-12-18T00:00:00,7059443930656300
T289,16753228794,McVine Limited,42306272460,36078,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2022-11-04T00:00:00,4025754136339284
T290,21897561085,McVine POS,26049363106,64850,NGN,gift,GIFT,SUCCESS,2021-08-28T00:00:00,1869119314284233
T291,29513462082,Ngozi Ahmed,68410436064,43876,NGN,salary,SALARY,SUCCESS,2020-01-16T00:00:00,2146864529429357
T292,56339033447,Yemi Danladi,02070503890,59551,NGN,purchase,PURCHASE,SUCCESS,2023-05-05T00:00:00,4733665585569842
T293,44458372149,Adean POS,87442137541,96735,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2024-05-17T00:00:00,0483324241155438
T294,06365477971,Funke Okafor,46097037387,8369771,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2023-09-22T00:00:00,3568278079302743
T295,38741621630,McVine POS,64673941740,44273,NGN,salary,SALARY,SUCCESS,2020-10-02T00:00:00,5292168116280942
T296,78257868830,Oluwatobi Abdul Johnson,42142344683,43126,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2020-03-23T00:00:00,5911759557346577
T297,70747804737,McVine Limited,65266992450,34446,NGN,tax,TAX,SUCCESS,2020-07-13T00:00:00,5426524304548997
T298,30911770833,Ngozi Okoye,64941936969,38364,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2024-01-30T00:00:00,6413987976042194
T299,46088960115,Prime Limited,67632630482,47302,NGN,refund,REFUND,SUCCESS,2023-04-01T00:00:00,3066741435899426
T300,37681497557,Sola James Sadiq,85002396806,8223444,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2020-05-20T00:00:00,9634776837361589
T301,67617477495,Adean Limited,25545459800,47770,NGN,salary,SALARY,SUCCESS,2020-12-02T00:00:00,7844175355781853
T302,95906461367,Yemi Adeyemi,24157651695,42655,NGN,refund,REFUND,SUCCESS,2020-12-11T00:00:00,2128410932429287
T303,40938059662,Hadiza Lawal,63647859998,28076,NGN,refund,REFUND,SUCCESS,2024-06-04T00:00:00,4603493377731097
T304,44850961491,McVine Limited,42306272460,48372,NGN,refund,REFUND,SUCCESS,2020-02-18T00:00:00,2168565069851357
T305,07202653403,Kobo Limited,64223246993,8090,NGN,refund,REFUND,SUCCESS,2025-11-26T00:00:00,0217004975135178
T306,00086402694,Kobo Limited,64223246993,84534,NGN,subscription,SUBSCRIPTION,SUCCESS,2024-04-15T00:00:00,9060263083506514
T307,50037790798,Adebayo Olu Lawal,00299129369,81558,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2023-06-14T00:00:00,6367865067354483
T308,15245581871,Benson Adebayo,63091299453,12739811,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2022-06-23T00:00:00,2072612676742677
T309,11415538642,Adean POS,97924636869,804979,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2023-01-24T00:00:00,7878574133637059
T310,22182112181,Sadiq Abdul Ogun,58131733341,79330,NGN,salary,SALARY,SUCCESS,2025-08-14T00:00:00,9899918262665312
T311,52639960900,McVine Limited,39888226182,50456,NGN,refund,REFUND,SUCCESS,2024-12-03T00:00:00,2134145371783475
T312,33225482192,Adean POS,87442137541,6866,NGN,subscription,SUBSCRIPTION,SUCCESS,2020-09-02T00:00:00,6664422770481982
T313,22725700021,McVine Limited,47325240367,56708,NGN,purchase,PURCHASE,SUCCESS,2023-09-25T00:00:00,0273423671945730
T314,66522207198,Blessing Peter Sadiq,33198564687,75099,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2020-07-01T00:00:00,2581688459731447
T315,40804115037,Zola Limited,02814854157,42762,NGN,purchase,PURCHASE,SUCCESS,2024-11-23T00:00:00,2727413233018410
T316,27194426765,Adean POS,37905524412,47177,NGN,subscription,SUBSCRIPTION,SUCCESS,2020-10-23T00:00:00,8539867833950965
T317,25387650875,Chukwudi Abdul Okafor,01257332935,11413,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2021-09-11T00:00:00,3206625171442814
T318,19163489887,McVine Limited,47325240367,58939,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2023-10-07T00:00:00,9785875477515267
T319,88505354931,McVine Limited,42306272460,85519,NGN,subscription,SUBSCRIPTION,SUCCESS,2025-07-20T00:00:00,1878428906268621
T320,30644677386,Chukwudi Peter Balogun,28696601309,16064,NGN,gift,GIFT,SUCCESS,2025-06-04T00:00:00,4020262167680032
T321,77071324676,Oluwatobi Balogun,01649071103,19717,NGN,tax,TAX,SUCCESS,2020-08-26T00:00:00,8825696311288550
T322,63091299453,Sadiq Marie Johnson,11415538642,43618,NGN,purchase,PURCHASE,SUCCESS,2020-12-11T00:00:00,0345823039491184
T323,32750948271,Ngozi Lawal,17220634146,15731,NGN,subscription,SUBSCRIPTION,SUCCESS,2021-08-22T00:00:00,8890720405034659
T324,10456189025,Kobo POS,64430006350,1578700,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2020-06-01T00:00:00,5661954392575891
T325,38691670073,McVine POS,26049363106,27685,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2020-08-08T00:00:00,5902106690087330
T326,85290680319,Benson Adebayo,28112689337,66544,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2023-03-15T00:00:00,5366786012131581
T327,30797800071,Zola Limited,02814854157,44988,NGN,refund,REFUND,SUCCESS,2022-11-14T00:00:00,0266598482654364
T328,37066013458,Chinedu Marie Johnson,17084138995,98527,NGN,refund,REFUND,SUCCESS,2023-01-09T00:00:00,7245543966295530
T329,03450305656,Adean Limited,25545459800,6108,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2020-08-10T00:00:00,7170877970128344
T330,51464022802,Blessing Marie Okoye,43945568682,55176,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2020-05-06T00:00:00,0619218498362971
T331,81242689206,Prime Limited,61118302114,32291,NGN,gift,GIFT,SUCCESS,2021-04-24T00:00:00,3299104617247076
T332,10274553080,Zola POS,65043339563,1734849,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2020-02-17T00:00:00,0884486142507211
T333,28112689337,Chinedu Okoye,45395714617,71108,NGN,refund,REFUND,SUCCESS,2024-03-21T00:00:00,4033415934403044
T334,80118610412,Ngozi Olu Johnson,17416346811,91426,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2025-07-13T00:00:00,6633159578581852
T335,40436200479,Sola Adeyemi,56339033447,14270,NGN,purchase,PURCHASE,SUCCESS,2020-09-30T00:00:00,2712833342994948
T336,43069968247,Zola POS,44453508349,91442,NGN,salary,SALARY,SUCCESS,2024-08-05T00:00:00,4393037028679494
T337,55321074736,Chinedu Adebayo,68046683841,16857,NGN,salary,SALARY,SUCCESS,2021-02-28T00:00:00,6458658019943940
T338,36641337697,Tunde Ogun,01668784001,40111,NGN,subscription,SUBSCRIPTION,SUCCESS,2021-06-15T00:00:00,7778598042263690
T339,34105712564,Prime Limited,70576783882,43563,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2023-04-09T00:00:00,6919519049277454
T340,66662462698,Adean POS,37905524412,82397,NGN,subscription,SUBSCRIPTION,SUCCESS,2021-09-01T00:00:00,2943072219048534
T341,88336814856,Kobo Limited,64223246993,15552,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2021-01-28T00:00:00,6299126677670456
T342,32750948271,Adean Limited,95351595162,77576,NGN,tax,TAX,SUCCESS,2023-08-08T00:00:00,4318592638223427
T343,32120665410,McVine POS,26049363106,81034,NGN,tax,TAX,SUCCESS,2025-05-11T00:00:00,0653832684809720
T344,82810588579,Ibrahim Abdul Okafor,68840820621,75008,NGN,tax,TAX,SUCCESS,2025-01-07T00:00:00,2061076354555413
T345,25583371090,Adean POS,97924636869,39751,NGN,refund,REFUND,SUCCESS,2020-11-11T00:00:00,4603287969375865
T346,18807369907,Benson Abdul Sadiq,39154815290,13669,NGN,gift,GIFT,SUCCESS,2021-05-17T00:00:00,1619315782913438
T347,53428081759,Funke James Balogun,51924905555,58219,NGN,subscription,SUBSCRIPTION,SUCCESS,2021-05-19T00:00:00,4669217471262429
T348,61816638466,Adean Limited,25545459800,3555,NGN,refund,REFUND,SUCCESS,2022-10-31T00:00:00,1424164661083568
T349,93599835230,Yemi James Okafor,25636838069,77324,NGN,salary,SALARY,SUCCESS,2024-01-31T00:00:00,3864696361254270
T350,14873510859,Sadiq Okafor,50818240586,13149,NGN,refund,REFUND,SUCCESS,2022-09-07T00:00:00,3180600337084598
T351,04658910749,Prime Limited,58080644565,24351,NGN,purchase,PURCHASE,SUCCESS,2022-05-14T00:00:00,1718957537807752
T352,37999940202,Yemi Balogun,29203390014,71047,NGN,salary,SALARY,SUCCESS,2023-12-17T00:00:00,5454129495165682
T353,68726011316,Adean POS,37905524412,11766,NGN,gift,GIFT,SUCCESS,2025-01-13T00:00:00,8375785169472122
T354,07302066593,Kobo Limited,37098022980,53863,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2021-11-23T00:00:00,3334490993958951
T355,35182309739,Sadiq Balogun,78650975772,76009,NGN,refund,REFUND,SUCCESS,2022-08-09T00:00:00,5381924979572037
T356,16193477149,Prime Limited,70576783882,30359,NGN,gift,GIFT,SUCCESS,2020-05-16T00:00:00,4046466472070401
T357,01857566551,Adean Limited,36096287809,5350,NGN,gift,GIFT,SUCCESS,2022-09-30T00:00:00,4782046909462485
T358,37670326166,Funke Okoye,99295477294,69811,NGN,subscription,SUBSCRIPTION,SUCCESS,2021-06-14T00:00:00,0101292259237379
T359,70299550926,Oluwatobi Adebayo,51797982025,45946,NGN,salary,SALARY,SUCCESS,2022-06-15T00:00:00,3946189970356683
T360,26673753498,Zola POS,65043339563,2156180,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2024-08-24T00:00:00,5892337977784219
T361,14199487703,Benson Danladi,72997925419,50484,NGN,purchase,PURCHASE,SUCCESS,2023-08-27T00:00:00,4725113437609088
T362,47556350612,McVine Limited,65266992450,47759,NGN,salary,SALARY,SUCCESS,2020-08-01T00:00:00,3458724329080248
T363,60880300581,McVine Limited,39888226182,13786461,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2022-05-14T00:00:00,2983309568314095
T364,67969378147,Adean Limited,82878307132,98793,NGN,subscription,SUBSCRIPTION,SUCCESS,2020-11-20T00:00:00,0518731606330230
T365,70067075948,Ibrahim Lawal,08096627120,11326,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2024-11-07T00:00:00,6488968881092871
T366,14866662895,McVine Limited,42306272460,23254,NGN,salary,SALARY,SUCCESS,2024-01-23T00:00:00,3342234395916062
T367,98083360804,Ibrahim Okoye,12187464737,60187,NGN,gift,GIFT,SUCCESS,2021-06-04T00:00:00,2767957747908925
T368,51797982025,Zola POS,65043339563,77292,NGN,salary,SALARY,SUCCESS,2023-06-21T00:00:00,3882487175855642
T369,96811391565,Zola Limited,12486873382,76995,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2025-04-09T00:00:00,9402835844853444
T370,64984755703,Blessing Abdul Okafor,46447356442,79113,NGN,purchase,PURCHASE,SUCCESS,2021-05-08T00:00:00,6818156248490748
T371,92766666552,Chinedu Marie Ogun,84072663850,87537,NGN,subscription,SUBSCRIPTION,SUCCESS,2024-11-21T00:00:00,7285694687448108
T372,37446300401,Zola Limited,95763529825,19664,NGN,salary,SALARY,SUCCESS,2024-02-04T00:00:00,9763922676838136
T373,09515403011,Zola Limited,95763529825,99821,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2023-01-07T00:00:00,3776387423217905
T374,92576870644,Tunde Lawal,93232564129,23043,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2025-04-10T00:00:00,9457745684959887
