bvn,full_name
74401351798,Sadiq Mohammed
66584092667,Aisha Okorie
12379660474,Ibrahim Bello
49129599436,Aisha Okorie
77658108845,Aisha Adebayo
34689452759,Oluwatobi Adebayo
23136998862,Aisha Balogun
94407848937,Aisha Bello
96290903527,Sadiq Bello
75897849251,Blessing Okorie
40588174425,Ibrahim Abdullahi
01329797701,Ibrahim Balogun
16920075516,Samuel Bello
91859026755,Oluwatobi Okafor
78029794827,Aisha Mohammed
63208178250,Blessing Okafor
37669895915,Sadiq Bello
19454815371,Aisha Okorie
12056704366,Ibrahim Mohammed
03941859354,Chinedu Okorie
51361780363,Chinedu Mohammed
17947359333,Sadiq Adebayo
44829515503,Sadiq Bello
03435811424,Blessing Adebayo
23754280416,Blessing Adebayo
23131035996,James Abdullahi
11798076127,Oluwatobi Okafor
71826863471,Samuel Bello
99234815487,Ibrahim Balogun
38549704253,Blessing Abdullahi
61244726488,Chinedu Balogun
45482024927,Oluwatobi Mohammed
72765621797,James Okafor
12724529959,Oluwatobi Mohammed
91481649744,Sadiq Abdullahi
44665984364,Oluwatobi Okorie
54047746862,Blessing Mohammed
63497470533,Oluwatobi Okorie
16052086732,Aisha Mohammed
63605696727,Samuel Balogun
53600026660,Ibrahim Bello
60557642070,Oluwatobi Okorie
64365648552,Blessing Okafor
73702731601,Aisha Adebayo
53384295193,Oluwatobi Bello
14509828562,Chinedu Balogun
59850494897,Oluwatobi Abdullahi
65496516488,Aisha Adebayo
92700665583,Aisha Mohammed
28034657061,Oluwatobi Okafor
40690595434,Samuel Okafor
90807442716,Samuel Okorie
44091157406,James Okafor
56702351244,Blessing Okorie
32468449746,Samuel Mohammed
06321508476,James Okorie
04091708043,Blessing Abdullahi
29731699236,James Mohammed
87316805015,Samuel Balogun
33915250835,James Mohammed
10210015315,Sadiq Balogun
93094865831,Aisha Okorie
73631117120,Ibrahim Okafor
33225060736,Samuel Balogun
45231035590,Chinedu Bello
30699939200,Chinedu Adebayo
44301765454,Blessing Balogun
07194130061,Samuel Balogun
36627299273,Sadiq Abdullahi
40231465446,Chinedu Mohammed
95116241183,Blessing Abdullahi
18158250264,James Balogun
28322093390,James Mohammed
22109329074,Sadiq Adebayo
92060265964,Sadiq Bello
53139304647,James Okafor
22343023639,Aisha Abdullahi
60314502839,Aisha Balogun
02006755346,Aisha Adebayo
40853641003,Sadiq Bello
09766240980,Ibrahim Okafor
35509342788,Ibrahim Okafor
97381625568,Blessing Okafor
01105299284,Chinedu Abdullahi
03814031379,Ibrahim Balogun
75123602246,Aisha Bello
18541391721,Sadiq Okafor
64624921169,Chinedu Okafor
49641541019,Blessing Mohammed
86288817958,Blessing Bello
12491863738,Blessing Abdullahi
47770647816,Chinedu Okafor
32502229929,Ibrahim Okafor
24617150560,Blessing Okorie
57332821148,Blessing Okorie
82826741092,Sadiq Balogun
49256774605,Ibrahim Mohammed
11737266168,James Abdullahi
91234513292,James Adebayo
71372132297,Oluwatobi Bello
26485340568,Ibrahim Bello
99015061836,Sadiq Okafor
42828972691,Chinedu Okorie
86250648313,Ibrahim Mohammed
41986784188,Ibrahim Abdullahi
43727547044,Aisha Bello
77664211883,Aisha Okorie
39472243860,Oluwatobi Okafor
63951310685,James Okafor
64844703371,Blessing Abdullahi
74977886658,Aisha Abdullahi
81173523737,Chinedu Balogun
34654859391,Samuel Adebayo
05814119090,Ibrahim Mohammed
34633267089,Blessing Abdullahi
04498841170,Blessing Mohammed
41600774337,Ibrahim Bello
09211253883,Samuel Okorie
71555858813,Blessing Mohammed
25521136320,Oluwatobi Abdullahi
38836256004,Oluwatobi Adebayo
52627865271,Sadiq Abdullahi
07482387477,Sadiq Okafor
15349468727,Chinedu Bello
94182278248,Sadiq Okorie
71461691546,Chinedu Abdullahi
17917621636,Sadiq Mohammed
34205003468,Ibrahim Mohammed
07670873006,Samuel Adebayo
34381551018,Ibrahim Balogun
94080929781,Samuel Abdullahi
72463717082,Sadiq Adebayo
62229932699,Sadiq Abdullahi
50000754917,Blessing Balogun
70469353651,Aisha Abdullahi
33180938285,Blessing Mohammed
28033015295,Aisha Okorie
30189185524,Aisha Balogun
62765990099,Blessing Adebayo
32749821675,Chinedu Okafor
03695067618,Blessing Abdullahi
27958355005,James Okorie
89528859489,Samuel Bello
80350919827,Ibrahim Okorie
10033964782,Samuel Mohammed
56355314082,Blessing Abdullahi
58734964627,Oluwatobi Abdullahi
63411280341,James Mohammed
05602537064,Blessing Bello
94701217822,Ibrahim Bello
53066595276,Samuel Abdullahi
99653033838,Sadiq Adebayo
89353492236,Chinedu Bello
25700194473,James Adebayo
14186875278,Sadiq Bello
68412080375,Sadiq Abdullahi
07280415748,Ibrahim Bello
15211488268,Ibrahim Okafor
40394758791,Oluwatobi Bello
29183806191,Sadiq Okorie
51046203226,Samuel Abdullahi
87095340952,Ibrahim Mohammed
25581021440,Chinedu Mohammed
68832597055,James Balogun
64916752513,Oluwatobi Bello
33911566937,Oluwatobi Bello
65664247740,Samuel Bello
21417516063,Chinedu Abdullahi
50444878347,Blessing Balogun
92457859038,Blessing Okafor
86345265814,James Okafor
86258282249,Oluwatobi Okorie
32955455524,Oluwatobi Balogun
90643425222,Chinedu Balogun
42889692576,Samuel Okafor
74464533248,Blessing Okorie
45434835607,Chinedu Bello
87270948771,Sadiq Balogun
40124246424,James Bello
23387276893,Blessing Abdullahi
07393149241,Aisha Bello
67552679295,Samuel Mohammed
15346602614,Samuel Balogun
14860839634,Oluwatobi Mohammed
30165673177,Oluwatobi Okorie
26783454604,Chinedu Mohammed
06208158109,Sadiq Okorie
55470437855,Chinedu Adebayo
04163225092,Sadiq Bello
67627975983,James Adebayo
55522774773,Sadiq Adebayo
60482293836,James Mohammed
12277760321,Samuel Okafor
32609050238,James Okafor
67541887545,Samuel Okafor
17904892526,Samuel Balogun
32968012658,Sadiq Okafor
42021911903,Ibrahim Balogun
52504593392,Ibrahim Okafor
71895968474,Samuel Abdullahi
86773477290,Ibrahim Bello
23934311498,Ibrahim Abdullahi
12389853760,Samuel Adebayo
44699285294,Ibrahim Okafor
52596930571,Samuel Abdullahi
62281510423,Ibrahim Okorie
84641566846,James Adebayo
08934357814,Oluwatobi Bello
19117617148,Sadiq Balogun
15846315535,Oluwatobi Mohammed
23700293909,Ibrahim Okorie
00868973754,Oluwatobi Okorie
74438753840,Sadiq Balogun
89780522009,Samuel Adebayo
27327754613,Blessing Mohammed
52578328149,James Mohammed
05333315849,Ibrahim Mohammed
95493831712,Sadiq Mohammed
04360732156,Blessing Okafor
14412462794,Oluwatobi Abdullahi
01993937016,Blessing Mohammed
35171060447,Oluwatobi Bello
07072052067,Oluwatobi Bello
99498906891,Samuel Balogun
17661526769,Oluwatobi Balogun
66383566800,Ibrahim Bello
31118452383,Aisha Bello
91932145184,Sadiq Mohammed
99531561291,Sadiq Adebayo
22152393636,Samuel Okorie
80338305024,Chinedu Okafor
54772108761,Oluwatobi Mohammed
79225246569,Oluwatobi Okafor
58369231819,Blessing Adebayo
06074406125,Oluwatobi Bello
47218494604,Samuel Adebayo
09130880126,Oluwatobi Bello
48160144604,Blessing Abdullahi
11762298852,Blessing Abdullahi
66368485035,Sadiq Adebayo
03066298345,Ibrahim Adebayo
72412508427,Blessing Okafor
20318901712,Blessing Okorie
46088607175,Chinedu Okafor
10912822254,Oluwatobi Adebayo
63440675736,Aisha Adebayo
87107916292,Samuel Okafor
41870749056,Blessing Okafor
00879427181,Oluwatobi Okorie
55167885282,Samuel Okafor
33874233931,Samuel Bello
25445817306,Chinedu Abdullahi
55405163035,Oluwatobi Okorie
93324939050,Sadiq Mohammed
03966811517,Ibrahim Adebayo
67140293498,Aisha Mohammed
73361957014,Blessing Abdullahi
80691576280,Ibrahim Mohammed
21638257625,Sadiq Balogun
56704566127,Chinedu Abdullahi
24852652181,Blessing Okorie
48472858149,James Okafor
35263949668,Chinedu Balogun
87675416381,Blessing Abdullahi
48044290910,Aisha Okafor
75069049258,Sadiq Bello
26573675979,Blessing Bello
67871218381,Sadiq Bello
51211313837,James Okorie
65963518243,Ibrahim Abdullahi
45297140484,Oluwatobi Okorie
41175471195,Chinedu Mohammed
01503240577,Aisha Mohammed
35915898108,Ibrahim Abdullahi
54512671410,Samuel Okafor
27537865415,Chinedu Bello
14157484983,Aisha Balogun
39631521380,Ibrahim Okorie
19262383603,Oluwatobi Abdullahi
78556781027,Blessing Adebayo
26515478757,Chinedu Okorie
73149831983,Ibrahim Okorie
40788825046,Ibrahim Abdullahi
22892696338,Sadiq Adebayo
25829262635,Samuel Abdullahi
11620697940,Oluwatobi Okorie
81719638643,Oluwatobi Mohammed
25937472707,Samuel Okafor
13271604362,Blessing Adebayo
15601207928,Aisha Okorie
53323675607,Oluwatobi Okorie
80810088685,Samuel Okorie
35340442330,Oluwatobi Mohammed
09033295429,Oluwatobi Okorie
31863544203,Samuel Adebayo
12486146695,Oluwatobi Okafor
55617113712,Samuel Okafor
86771176189,Aisha Okafor
94407682900,Blessing Bello
67323709847,Chinedu Mohammed
41846004759,Aisha Okorie
75975615194,Sadiq Okafor
16152060641,Oluwatobi Bello
07163402225,Ibrahim Abdullahi
36396331067,Sadiq Okorie
21019759339,Chinedu Balogun
71177875066,Samuel Okafor
46428961615,Sadiq Okorie
08204904938,Blessing Mohammed
36112311480,Sadiq Abdullahi
07245254055,James Bello
90361021663,Samuel Abdullahi
96332754362,Ibrahim Balogun
89796089499,Aisha Abdullahi
66798665244,Chinedu Bello
89856835989,James Okafor
89175409365,Aisha Abdullahi
78032963208,James Abdullahi
89792803161,James Mohammed
20602046092,Ibrahim Bello
41783333527,Ibrahim Adebayo
50972098377,Blessing Abdullahi
12787017985,Blessing Adebayo
92684940642,Oluwatobi Mohammed
87820442618,Sadiq Okorie
02106823991,James Balogun
08080935063,Aisha Okorie
82201543823,Aisha Balogun
92396412342,Chinedu Okafor
58575679448,Ibrahim Bello
58085862144,James Adebayo
02466138575,Aisha Balogun
82938203570,Oluwatobi Abdullahi
46730724012,Samuel Okafor
81563772975,Ibrahim Okafor
35921839798,Ibrahim Adebayo
73629522907,Ibrahim Okorie
48517670198,Aisha Okafor
39740167874,Ibrahim Okafor
95908006767,Ibrahim Okorie
36133524288,Ibrahim Bello
74391215069,Ibrahim Balogun
84385845243,James Bello
37613839100,Oluwatobi Okorie
55862282958,Sadiq Okafor
21420780411,James Mohammed
67166034096,Oluwatobi Abdullahi
24585270448,Ibrahim Okafor
63965409157,Sadiq Okorie
55635513725,Aisha Okafor
48311714448,Blessing Mohammed
61355502603,Oluwatobi Bello
71984430319,Ibrahim Okorie
78545145288,Chinedu Abdullahi
11042002078,Oluwatobi Mohammed
80906269910,James Mohammed
35649676447,Aisha Okorie
44725153767,Blessing Mohammed
11746286018,James Mohammed
86991428580,Chinedu Mohammed
44305699085,Blessing Adebayo
82555205145,Aisha Mohammed
83398677734,Ibrahim Mohammed
95184133672,Blessing Okorie
21306641151,Aisha Mohammed
23248050762,Samuel Okorie
68110157483,Chinedu Balogun
82410027256,Chinedu Bello
81829151477,Ibrahim Okafor
78566341611,James Abdullahi
62906385747,James Abdullahi
71443215236,Chinedu Okafor
71887953185,Chinedu Balogun
10513298076,Oluwatobi Balogun
34671690986,Aisha Abdullahi
80732750255,Chinedu Okafor
69303116404,Sadiq Balogun
84713952097,Sadiq Abdullahi
56833231408,Samuel Adebayo
36314759309,Sadiq Bello
99118722301,Sadiq Okafor
22848448053,Oluwatobi Mohammed
58828442135,James Mohammed
96463831391,Ibrahim Abdullahi
70873459295,Ibrahim Okorie
40696451466,Ibrahim Okafor
75837977244,James Adebayo
14090504421,Ibrahim Mohammed
52429242205,James Balogun
93374081051,James Bello
65260347254,Samuel Balogun
84400278248,Aisha Adebayo
87582661622,Blessing Bello
60302625836,Ibrahim Okafor
35660393941,Blessing Okafor
01068915112,Ibrahim Adebayo
19327737004,Aisha Adebayo
23065413757,Chinedu Abdullahi
08074141636,Blessing Mohammed
18005605285,Blessing Balogun
08537154276,Samuel Okafor
95989744364,Ibrahim Okorie
17712715849,James Adebayo
43120906267,Ibrahim Okafor
46382766517,Blessing Okafor
04082822390,Blessing Abdullahi
29436163110,Blessing Balogun
52038847526,Aisha Okafor
43333261312,Blessing Okorie
15848349188,Sadiq Abdullahi
81476661718,Oluwatobi Balogun
13935937302,Sadiq Bello
70492319079,Oluwatobi Bello
32435503926,Oluwatobi Okafor
01180560992,Samuel Bello
01613703629,Oluwatobi Okorie
83170769202,Blessing Balogun
10029848531,James Adebayo
68451454411,Sadiq Okorie
67731738685,Blessing Okafor
55543318461,Chinedu Okafor
00958990088,Samuel Okafor
94391899467,James Bello
94306835855,Samuel Okafor
28205077420,Oluwatobi Bello
09727857746,James Abdullahi
62810318692,Blessing Okafor
71265936198,Samuel Mohammed
31218278603,Oluwatobi Bello
50844852202,Oluwatobi Bello
59885291650,Sadiq Abdullahi
24694551500,Blessing Bello
45306950486,Oluwatobi Abdullahi
07896900910,Chinedu Abdullahi
42061995519,Sadiq Okorie
36982476536,Aisha Okorie
64532426275,Chinedu Abdullahi
28503559369,Aisha Bello
84283634994,Aisha Abdullahi
06608792675,Aisha Balogun
15936424369,Oluwatobi Okorie
95140400281,Aisha Mohammed
43302271317,Oluwatobi Okorie
34634060724,Samuel Balogun
94123393442,Samuel Balogun
86534008071,Samuel Balogun
38105131240,James Balogun
94652615267,Aisha Abdullahi
96491490229,Samuel Bello
67147630056,Samuel Mohammed
91873287512,Ibrahim Mohammed
17476848054,Sadiq Balogun
09067542795,Samuel Mohammed
21605935340,Ibrahim Okorie
93515353844,Sadiq Okorie
06484511270,Samuel Okorie
67364177148,Aisha Bello
43242461483,Blessing Abdullahi
93214947957,Ibrahim Abdullahi
28762440975,Samuel Okafor
20079418511,Chinedu Okafor
92710002026,Chinedu Adebayo
88596793782,Blessing Mohammed
92776742270,James Abdullahi
28218019578,Sadiq Mohammed
98003113483,Chinedu Balogun
88512125450,Chinedu Okafor
28753753749,Ibrahim Adebayo
34424744775,Blessing Okafor
53390343518,Oluwatobi Mohammed
50421392768,Blessing Okafor
62364268385,Ibrahim Mohammed
32064333349,Chinedu Abdullahi
80196261831,Samuel Mohammed
64546782524,Blessing Abdullahi
30749754588,Blessing Okafor
21072160227,Blessing Okorie
60070415604,Aisha Okorie
69522063028,James Okorie
47335591579,Samuel Abdullahi
28222297214,Sadiq Bello
81118563435,James Abdullahi
01216575415,Oluwatobi Okorie
03394228861,Samuel Okorie
60522903569,Aisha Abdullahi
92406970759,Chinedu Okafor
91191873309,Blessing Adebayo
61773643783,James Balogun
95542031265,Oluwatobi Bello
17350429946,Ibrahim Adebayo
85220998802,Oluwatobi Adebayo
79568885863,Ibrahim Okorie
82387325353,Aisha Adebayo
58709140937,Ibrahim Mohammed
13906623746,Sadiq Bello
32665316193,Blessing Okorie
80454378745,Blessing Adebayo
97779194649,Aisha Bello
01821896843,Sadiq Abdullahi
65459709677,Chinedu Abdullahi
08067128382,Ibrahim Abdullahi
69887036564,Ibrahim Balogun
57297361741,Oluwatobi Mohammed
15573813067,Blessing Abdullahi
93196181351,Samuel Adebayo
97876411934,Sadiq Mohammed
95405950733,Aisha Mohammed
67855732862,James Okafor
87101481981,Chinedu Adebayo
64148170909,Ibrahim Bello
98884568972,James Mohammed
61533541270,James Bello
16998218952,James Adebayo
01581515846,James Balogun
84422201500,Blessing Adebayo
59897255625,Oluwatobi Okorie
88607609209,Chinedu Bello
85600590724,Chinedu Okorie
83400511307,Aisha Abdullahi
88266633848,Sadiq Okafor
23520890039,Blessing Okafor
85880137000,Oluwatobi Balogun
25860916585,Aisha Mohammed
32774636268,Chinedu Bello
05655236874,Oluwatobi Mohammed
08758560570,Blessing Okafor
35491198844,Chinedu Mohammed
76620742454,Aisha Abdullahi
83579504454,Chinedu Abdullahi
24150720285,Samuel Okorie
80757587338,Blessing Mohammed
24160669465,Aisha Adebayo
30527183194,Ibrahim Balogun
77410857190,Aisha Okafor
56160500202,Chinedu Mohammed
80806563175,Aisha Abdullahi
41290094331,Aisha Bello
33416073162,Samuel Balogun
94335648188,Blessing Balogun
89067799461,Samuel Abdullahi
05630322046,Oluwatobi Bello
17249408247,James Adebayo
54622552595,Samuel Adebayo
28234619511,Ibrahim Abdullahi
21810097188,Aisha Okorie
11055362368,Samuel Adebayo
48823619592,Chinedu Mohammed
30302084290,Chinedu Abdullahi
85236641529,Aisha Okorie
07969426925,Oluwatobi Balogun
34447243775,Blessing Balogun
97267417878,James Abdullahi
55215098564,Chinedu Bello
15447955592,Blessing Okafor
16921226882,James Okorie
36608277036,Oluwatobi Okorie
15986341812,Blessing Abdullahi
09852404160,Sadiq Balogun
80636352801,Blessing Mohammed
84518519607,Blessing Okorie
49043151105,Samuel Okafor
05737822657,James Mohammed
57523540013,Ibrahim Adebayo
34776338696,Samuel Abdullahi
15963912282,Blessing Bello
18322641482,Oluwatobi Okafor
37512130851,Samuel Balogun
68828432934,Ibrahim Balogun
05205356665,Chinedu Abdullahi
21359409176,Samuel Balogun
68714004809,James Okafor
63178149294,Aisha Okorie
15600529821,James Bello
84114234389,Chinedu Balogun
42498210315,Ibrahim Adebayo
76236938253,James Bello
32735563749,Blessing Adebayo
28456621180,Chinedu Bello
75443496353,Ibrahim Okorie
20664562052,Oluwatobi Abdullahi
97006234302,Chinedu Balogun
34325873698,Aisha Balogun
41505152403,Oluwatobi Bello
52853859914,Blessing Adebayo
49763300119,Sadiq Balogun
33168348709,Sadiq Balogun
52427021277,James Bello
18475061384,Chinedu Abdullahi
09485290422,Blessing Bello
94270282202,Sadiq Mohammed
08060343271,James Mohammed
22168174829,Blessing Mohammed
36958484874,Aisha Adebayo
84061392875,Oluwatobi Adebayo
92435029940,James Adebayo
74971999370,Oluwatobi Okafor
37621421103,Aisha Okorie
40415149177,Aisha Bello
20738008945,Sadiq Adebayo
67574366780,Chinedu Mohammed
49315034450,Sadiq Adebayo
08048156892,Chinedu Adebayo
49003545479,Oluwatobi Okafor
61049204639,Blessing Mohammed
74325427876,Ibrahim Balogun
08278706060,Oluwatobi Okafor
66198392429,Blessing Mohammed
34208221707,Chinedu Okafor
13956996260,Oluwatobi Okorie
71840322318,Samuel Okafor
27737089601,Oluwatobi Balogun
34659470519,Aisha Okafor
36982601489,Samuel Adebayo
25709057503,Sadiq Adebayo
44414002449,Sadiq Okafor
70922909440,Ibrahim Okafor
55386005850,Chinedu Mohammed
41349950466,Oluwatobi Okorie
96892468633,Oluwatobi Mohammed
30361316992,Chinedu Mohammed
84568256655,Samuel Mohammed
57119376890,Samuel Okorie
20018512089,Oluwatobi Adebayo
30766571610,Sadiq Balogun
77228194960,Oluwatobi Balogun
07011506558,Chinedu Balogun
67149660185,Aisha Abdullahi
26415607490,Sadiq Bello
96789332769,Ibrahim Okorie
42388952790,James Okafor
65526891827,Oluwatobi Abdullahi
96231259989,Samuel Adebayo
11936073095,James Adebayo
07826084008,Ibrahim Adebayo
52101629134,Blessing Adebayo
48431998468,Sadiq Okorie
17903825540,James Balogun
05575084808,James Okorie
76190309321,Samuel Balogun
39424452472,Oluwatobi Balogun
40148245430,Samuel Abdullahi
43785426320,Sadiq Balogun
50052978932,Oluwatobi Abdullahi
72098544022,Sadiq Adebayo
98713957510,Oluwatobi Okafor
39847238662,Ibrahim Balogun
03648601452,James Okorie
72992945992,Aisha Abdullahi
99068156219,Blessing Bello
20595005365,Ibrahim Bello
52170155148,Ibrahim Balogun
81307336219,Blessing Okorie
33700337266,Samuel Adebayo
84311907792,Samuel Abdullahi
77279475110,Aisha Okorie
88148887523,Blessing Balogun
87309093634,Chinedu Bello
31868274875,Samuel Mohammed
31121535958,Sadiq Abdullahi
22257232906,Chinedu Mohammed
11522636713,Blessing Okorie
99563396091,Ibrahim Balogun
23103854325,James Mohammed
10402746968,Aisha Mohammed
88896911281,Ibrahim Okorie
57734456084,Samuel Okorie
27311036217,Aisha Balogun
00358024992,Samuel Okafor
28701576325,Sadiq Abdullahi
69061499223,Aisha Okafor
81925953355,Blessing Okafor
56392399514,Chinedu Adebayo
57211844222,Samuel Okorie
71881334994,Ibrahim Bello
86373582306,Samuel Okorie
93874206293,Chinedu Abdullahi
42036797616,Chinedu Adebayo
46163396651,Aisha Mohammed
21395381089,Samuel Okafor
32189290720,Chinedu Okafor
89302414191,Sadiq Okorie
05919347045,James Okafor
14557160725,James Okafor
12186620796,Blessing Balogun
85025046771,James Adebayo
19302496190,Sadiq Adebayo
15919517621,Samuel Bello
79994977341,Oluwatobi Mohammed
05340054163,Sadiq Adebayo
75241398867,Aisha Adebayo
55531317219,Ibrahim Balogun
02025383332,Ibrahim Okorie
78745965549,Aisha Adebayo
78520337413,Ibrahim Balogun
59390620690,Sadiq Abdullahi
11443460207,Sadiq Mohammed
15123064114,Chinedu Okafor
06891336543,Samuel Bello
29032550808,Aisha Mohammed
34561362110,Blessing Abdullahi
50947533581,Chinedu Balogun
99380151577,Aisha Mohammed
13462688680,Ibrahim Mohammed
61057570923,James Adebayo
04478217634,Blessing Okorie
22284128013,James Adebayo
84968511022,Aisha Okorie
12859668005,James Okafor
74481082931,Samuel Okorie
19903053461,Aisha Bello
60023506377,James Mohammed
81282899595,Chinedu Okorie
99197032078,Aisha Balogun
21864390251,Ibrahim Balogun
77775548621,James Abdullahi
69988045537,Sadiq Balogun
11545113971,Sadiq Abdullahi
51408400507,Chinedu Balogun
28636389197,Ibrahim Balogun
10000920899,Aisha Okorie
17717572920,Chinedu Bello
83077416758,Chinedu Adebayo
66920712747,Ibrahim Okorie
10561299520,James Abdullahi
67808908938,Blessing Adebayo
99840686486,Aisha Adebayo
92201615922,Sadiq Balogun
73240407549,Oluwatobi Abdullahi
46142776857,Aisha Bello
60330818559,Chinedu Abdullahi
53503327663,Aisha Abdullahi
86450585448,Ibrahim Mohammed
98640053027,Ibrahim Okorie
91995060463,Samuel Balogun
91218155706,Oluwatobi Mohammed
27476186420,James Abdullahi
63955280595,Aisha Adebayo
05631076964,Oluwatobi Mohammed
44977996651,Ibrahim Balogun
43080046123,James Mohammed
48737851887,Blessing Abdullahi
70864497697,Ibrahim Abdullahi
05741196119,James Abdullahi
09940384125,Oluwatobi Bello
17820829407,Sadiq Mohammed
99601910687,Chinedu Okafor
82073941038,Chinedu Mohammed
62633944552,Blessing Bello
64175241196,Sadiq Abdullahi
98152206400,James Okafor
04043876262,Blessing Bello
85525717433,Sadiq Abdullahi
57595787792,Sadiq Bello
72432572653,Ibrahim Abdullahi
46086499095,Oluwatobi Adebayo
11603718719,James Okafor
47251832346,Blessing Mohammed
08562412861,Blessing Bello
04627528711,Samuel Abdullahi
70178140618,Ibrahim Balogun
40606563541,Sadiq Bello
07602791383,James Adebayo
89557947316,Aisha Balogun
51018216711,Ibrahim Mohammed
33005230677,Ibrahim Okafor
40363810520,Oluwatobi Abdullahi
95286704116,Sadiq Bello
75206362808,Samuel Bello
50498307874,Chinedu Okorie
27661146060,Chinedu Mohammed
66397671697,Sadiq Okafor
95448021757,Oluwatobi Okafor
89276353301,Oluwatobi Adebayo
08262815126,Sadiq Adebayo
34612241873,Blessing Abdullahi
91499324488,Ibrahim Okafor
87987066552,Blessing Balogun
04409266201,Aisha Bello
80105281740,Oluwatobi Abdullahi
12237042328,Oluwatobi Adebayo
77161852721,Oluwatobi Adebayo
17474665715,Samuel Adebayo
54351731811,Sadiq Abdullahi
65085692821,Aisha Balogun
66737745975,Ibrahim Okorie
90381990958,Blessing Okafor
78761481741,Oluwatobi Mohammed
51574054182,Chinedu Okafor
80158863206,James Bello
59212938013,Samuel Adebayo
98432135420,Oluwatobi Mohammed
91047126116,Blessing Abdullahi
89428859897,Blessing Mohammed
01199152867,Sadiq Balogun
07446353484,Blessing Bello
22279601420,Chinedu Bello
71283308100,Samuel Bello
17292242969,Chinedu Balogun
03570721771,Ibrahim Mohammed
64029204435,Ibrahim Okafor
65401447814,Aisha Balogun
90105314152,Sadiq Abdullahi
63080613154,Aisha Okafor
40214944437,Samuel Adebayo
99017648519,Sadiq Adebayo
83514129832,Chinedu Okafor
69360525468,Aisha Balogun
45595811790,Oluwatobi Bello
51245793819,James Adebayo
78073797378,Sadiq Adebayo
07971359515,Samuel Okorie
06496069372,Oluwatobi Abdullahi
47494336583,Ibrahim Bello
12086457530,Oluwatobi Okafor
38272004908,Oluwatobi Okorie
03123438403,Blessing Balogun
38983858110,Chinedu Okorie
48931408748,Blessing Okafor
97625200069,Ibrahim Okafor
47230517428,Oluwatobi Balogun
00071334002,Chinedu Okafor
52216056004,Samuel Balogun
85962443863,Aisha Mohammed
84099814849,Chinedu Okafor
23933792085,Chinedu Adebayo
55798344799,Aisha Bello
24350947460,Sadiq Balogun
62764449069,Blessing Adebayo
29613426823,Blessing Balogun
28573969050,Sadiq Adebayo
22544385810,Ibrahim Balogun
50653841386,Aisha Mohammed
72767677692,Oluwatobi Okafor
31397154852,James Abdullahi
38336577029,Samuel Okafor
61661656351,Aisha Mohammed
74065927760,Samuel Okorie
50830809813,Sadiq Balogun
07655610113,Chinedu Mohammed
36783886809,Sadiq Mohammed
51989719174,Blessing Mohammed
92497307509,Blessing Okorie
05732062539,James Bello
60927850922,Blessing Bello
21867509383,Aisha Adebayo
71445050310,Sadiq Adebayo
93536565577,James Adebayo
02926448809,Oluwatobi Okorie
29620591541,James Bello
08275421195,Ibrahim Bello
56733283955,Oluwatobi Mohammed
70180952303,James Okorie
19667016643,James Mohammed
69349057119,Oluwatobi Balogun
18618160151,Chinedu Abdullahi
21699176004,Chinedu Balogun
66198562647,Sadiq Bello
76358090449,Samuel Balogun
63184029160,Aisha Mohammed
96885086094,Ibrahim Balogun
01386808034,Chinedu Okafor
36405835529,Ibrahim Mohammed
56920760741,Oluwatobi Okafor
96674367073,Ibrahim Bello
05636800202,Sadiq Bello
16016453434,James Balogun
76942332309,Aisha Mohammed
64758424443,Chinedu Adebayo
65513592869,Blessing Balogun
52482295809,Oluwatobi Bello
62973230610,Ibrahim Adebayo
03798186289,Ibrahim Bello
59178643135,Ibrahim Okorie
28372117680,Oluwatobi Balogun
26543402577,Aisha Abdullahi
71701506682,Ibrahim Okafor
12526831540,Blessing Abdullahi
70046035132,Aisha Balogun
84986280240,Samuel Okorie
96479322494,Aisha Adebayo
40002239197,Ibrahim Okorie
45058854188,James Balogun
96704965214,Samuel Mohammed
63046378614,Aisha Adebayo
30153747519,James Abdullahi
66777395452,James Bello
68927067851,Samuel Okorie
37524767705,James Balogun
32374209804,Ibrahim Abdullahi
11181923526,Blessing Bello
35904717245,Chinedu Balogun
21461890304,Blessing Okorie
17731551000,Chinedu Okafor
81596142922,James Bello
86822530614,Samuel Okorie
38386270659,Oluwatobi Bello
62929851545,James Bello
46771340951,James Abdullahi
75691292384,Samuel Mohammed
56804029401,Chinedu Mohammed
01402745387,Samuel Bello
43596822169,Aisha Adebayo
73040951716,Ibrahim Abdullahi
80467118313,Aisha Mohammed
86370107745,Aisha Bello
53032890961,Oluwatobi Adebayo
10753459425,Sadiq Bello
26762126220,Oluwatobi Bello
64939268086,James Balogun
53010965467,Blessing Adebayo
65651081298,Samuel Mohammed
94577712006,Aisha Balogun
21181370505,Ibrahim Okafor
84751518129,Aisha Abdullahi
15307672004,Chinedu Adebayo
30709547564,Ibrahim Adebayo
27739322647,Sadiq Mohammed
97719460664,Oluwatobi Okafor
75419586319,Oluwatobi Okafor
26403271110,Aisha Adebayo
38785063524,Chinedu Mohammed
09192606190,Blessing Adebayo
65874464788,Oluwatobi Okafor
29074004305,Ibrahim Bello
96227497016,Ibrahim Okorie
91913705742,Oluwatobi Okorie
26284220860,Samuel Balogun
37558182794,Oluwatobi Okorie
46157828723,Oluwatobi Bello
99459923224,Sadiq Mohammed
10888810815,Blessing Abdullahi
